"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"전라북도교육청","전라북도교육청","전라북도 고창군","S130000303","고창북고등학교","04","사립","N","","5","91","18.2","5","100","20","5","107","21.4","0","0","0","0","0","0","15","298","19.9","30","9.9"
"전라북도교육청","전라북도교육청","전라북도 고창군","S130000304","고창여자고등학교","04","사립","N","","5","90","18","5","104","20.8","6","100","16.7","1","3","3","0","0","0","17","297","17.5","33","9"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000305","군산고등학교","04","공립","N","","8","191","23.9","8","208","26","8","218","27.3","2","13","6.5","0","0","0","26","630","24.2","49","12.9"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000306","군산기계공업고등학교","04","공립","N","","6","120","20","7","126","18","7","139","19.9","0","0","0","0","0","0","20","385","19.3","48","8"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000307","한들고등학교","04","공립","N","","3","58","19.3","3","67","22.3","3","57","19","1","6","6","0","0","0","10","188","18.8","21","9"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000308","군산동고등학교","04","공립","N","","8","190","23.8","8","195","24.4","8","208","26","0","0","0","0","0","0","24","593","24.7","47","12.6"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000309","군산상일고등학교","04","공립","N","","6","104","17.3","6","107","17.8","7","121","17.3","2","9","4.5","0","0","0","21","341","16.2","43","7.9"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000310","군산여자고등학교","04","공립","N","","10","307","30.7","10","319","31.9","10","304","30.4","1","6","6","0","0","0","31","936","30.2","59","15.9"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000311","군산여자상업고등학교","04","공립","N","","8","112","14","8","142","17.8","10","193","19.3","2","13","6.5","0","0","0","28","460","16.4","51","9"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000312","군산영광여자고등학교","04","사립","N","","8","245","30.6","8","249","31.1","8","233","29.1","0","0","0","0","0","0","24","727","30.3","46","15.8"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000313","군산제일고등학교","04","사립","N","","10","235","23.5","10","240","24","10","238","23.8","0","0","0","0","0","0","30","713","23.8","56","12.7"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000314","군산중앙고등학교","04","사립","N","","8","192","24","8","189","23.6","7","191","27.3","0","0","0","0","0","0","23","572","24.9","43","13.3"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130000315","군산중앙여자고등학교","04","사립","N","","10","309","30.9","10","310","31","10","306","30.6","0","0","0","0","0","0","30","925","30.8","58","15.9"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000316","동국대학교사범대학부속금산고등학교","04","사립","N","","1","20","20","1","20","20","1","15","15","0","0","0","0","0","0","3","55","18.3","9","6.1"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000317","김제고등학교","04","공립","N","","2","39","19.5","2","43","21.5","2","33","16.5","0","0","0","0","0","0","6","115","19.2","15","7.7"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000321","김제서고등학교","04","사립","N","","1","11","11","1","19","19","1","21","21","0","0","0","0","0","0","3","51","17","12","4.3"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000322","김제여자고등학교","04","공립","N","","5","100","20","5","108","21.6","5","108","21.6","2","8","4","0","0","0","17","324","19.1","33","9.8"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000323","김제농생명마이스터고등학교","04","공립","N","","5","90","18","5","83","16.6","5","74","14.8","1","4","4","0","0","0","16","251","15.7","48","5.2"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000324","남성고등학교","04","사립","N","","10","274","27.4","10","276","27.6","10","229","22.9","0","0","0","0","0","0","30","779","26","55","14.2"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000325","남원고등학교","04","공립","N","","5","99","19.8","6","118","19.7","6","131","21.8","1","4","4","0","0","0","18","352","19.6","36","9.8"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000326","남원용성고등학교","04","공립","N","","4","74","18.5","4","67","16.8","4","58","14.5","2","12","6","0","0","0","14","211","15.1","31","6.8"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000328","남원서진여자고등학교","04","사립","N","","5","98","19.6","5","108","21.6","5","102","20.4","0","0","0","0","0","0","15","308","20.5","32","9.6"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000329","남원여자고등학교","04","공립","N","","6","119","19.8","6","133","22.2","6","124","20.7","0","0","0","0","0","0","18","376","20.9","36","10.4"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000331","남원제일고등학교","04","사립","N","","4","69","17.3","4","64","16","5","61","12.2","0","0","0","0","0","0","13","194","14.9","26","7.5"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000332","남원국악예술고등학교","04","사립","N","","5","55","11","5","64","12.8","5","74","14.8","0","0","0","0","0","0","15","193","12.9","57","3.4"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000333","덕암고등학교","04","사립","N","","7","141","20.1","7","151","21.6","7","148","21.1","0","0","0","0","0","0","21","440","21","43","10.2"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000334","덕암정보고등학교","04","사립","N","","8","157","19.6","8","146","18.3","8","145","18.1","0","0","0","0","0","0","24","448","18.7","49","9.1"
"전라북도교육청","전라북도교육청","전라북도 순창군","S130000336","동계고등학교","04","공립","N","","1","12","12","1","5","5","1","3","3","1","2","2","0","0","0","4","22","5.5","11","2"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000337","동암고등학교","04","사립","N","","10","244","24.4","10","245","24.5","10","259","25.9","0","0","0","0","0","0","30","748","24.9","55","13.6"
"전라북도교육청","전라북도교육청","전라북도 진안군","S130000338","마령고등학교","04","공립","N","","1","20","20","1","20","20","1","19","19","0","0","0","0","0","0","3","59","19.7","8","7.4"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000339","만경고등학교","04","사립","N","","2","25","12.5","2","30","15","2","34","17","0","0","0","0","0","0","6","89","14.8","15","5.9"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130000340","만경여자고등학교","04","사립","N","","1","4","4","1","13","13","1","18","18","0","0","0","0","0","0","3","35","11.7","17","2.1"
"전라북도교육청","전라북도교육청","전라북도 무주군","S130000342","무주고등학교","04","공립","N","","4","76","19","4","90","22.5","4","88","22","1","4","4","0","0","0","13","258","19.8","26","9.9"
"전라북도교육청","전라북도교육청","전라북도 무주군","S130000343","무풍고등학교","04","공립","N","","1","7","7","1","2","2","1","5","5","0","0","0","0","0","0","3","14","4.7","7","2"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000344","배영고등학교","04","사립","N","","5","101","20.2","5","109","21.8","5","106","21.2","0","0","0","0","0","0","15","316","21.1","29","10.9"
"전라북도교육청","전라북도교육청","전라북도 부안군","S130000345","백산고등학교","04","사립","N","","3","64","21.3","3","68","22.7","3","62","20.7","0","0","0","0","0","0","9","194","21.6","18","10.8"
"전라북도교육청","전라북도교육청","전라북도 장수군","S130000346","백화여자고등학교","04","사립","N","","1","19","19","1","18","18","3","30","10","0","0","0","0","0","0","5","67","13.4","17","3.9"
"전라북도교육청","전라북도교육청","전라북도 부안군","S130000348","부안고등학교","04","공립","N","","5","99","19.8","6","111","18.5","6","117","19.5","0","0","0","0","0","0","17","327","19.2","38","8.6"
"전라북도교육청","전라북도교육청","전라북도 부안군","S130000349","부안제일고등학교","04","공립","N","","2","14","7","2","23","11.5","2","24","12","2","10","5","0","0","0","8","71","8.9","17","4.2"
"전라북도교육청","전라북도교육청","전라북도 부안군","S130000350","부안여자고등학교","04","사립","N","","4","70","17.5","4","85","21.3","4","84","21","0","0","0","0","0","0","12","239","19.9","28","8.5"
"전라북도교육청","전라북도교육청","전라북도 부안군","S130000351","서림고등학교","04","공립","N","","3","50","16.7","3","34","11.3","4","52","13","2","11","5.5","0","0","0","12","147","12.3","24","6.1"
"전라북도교육청","전라북도교육청","전라북도 장수군","S130000352","산서고등학교","04","공립","N","","1","9","9","1","10","10","1","5","5","0","0","0","0","0","0","3","24","8","7","3.4"
"전라북도교육청","전라북도교육청","전라북도 완주군","S130000353","전북하이텍고등학교","04","공립","N","","5","61","12.2","7","86","12.3","6","75","12.5","1","5","5","0","0","0","19","227","11.9","47","4.8"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000355","상산고등학교","04","사립","N","","12","371","30.9","12","360","30","12","359","29.9","0","0","0","0","0","0","36","1090","30.3","71","15.4"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000356","서영여자고등학교","04","사립","N","","6","116","19.3","6","130","21.7","6","132","22","0","0","0","0","0","0","18","378","21","35","10.8"
"전라북도교육청","전라북도교육청","전라북도 무주군","S130000357","설천고등학교","04","공립","N","","1","19","19","1","19","19","1","21","21","0","0","0","0","0","0","3","59","19.7","8","7.4"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000358","성원고등학교","04","사립","N","","5","96","19.2","5","106","21.2","5","92","18.4","0","0","0","0","0","0","15","294","19.6","30","9.8"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000359","성일고등학교","04","사립","N","","3","58","19.3","3","63","21","3","65","21.7","0","0","0","0","0","0","9","186","20.7","20","9.3"
"전라북도교육청","전라북도교육청","전라북도 완주군","S130000360","세인고등학교","04","사립","N","","3","62","20.7","3","61","20.3","3","60","20","0","0","0","0","0","0","9","183","20.3","19","9.6"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000361","전주솔내고등학교","04","공립","N","","10","272","27.2","10","283","28.3","10","299","29.9","2","8","4","0","0","0","32","862","26.9","59","14.6"
"전라북도교육청","전라북도교육청","전라북도 순창군","S130000362","순창고등학교","04","사립","N","","5","102","20.4","5","111","22.2","5","104","20.8","0","0","0","0","0","0","15","317","21.1","32","9.9"
"전라북도교육청","전라북도교육청","전라북도 순창군","S130000363","순창제일고등학교","04","공립","N","","4","79","19.8","4","89","22.3","4","87","21.8","1","7","7","0","0","0","13","262","20.2","28","9.4"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000364","신태인고등학교","04","사립","N","","2","25","12.5","2","30","15","2","23","11.5","0","0","0","0","0","0","6","78","13","12","6.5"
"전라북도교육청","전라북도교육청","전라북도 무주군","S130000365","안성고등학교","04","공립","N","","2","35","17.5","2","43","21.5","2","29","14.5","1","2","2","0","0","0","7","109","15.6","16","6.8"
"전라북도교육청","전라북도교육청","전라북도 진안군","S130000366","안천고등학교","04","공립","N","","1","6","6","1","5","5","1","3","3","0","0","0","0","0","0","3","14","4.7","7","2"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000367","여산고등학교","04","공립","N","","1","5","5","1","5","5","1","7","7","0","0","0","0","0","0","3","17","5.7","8","2.1"
"전라북도교육청","전라북도교육청","전라북도 고창군","S130000369","영선고등학교","04","사립","N","","3","44","14.7","3","28","9.3","3","36","12","1","6","6","0","0","0","10","114","11.4","20","5.7"
"전라북도교육청","전라북도교육청","전라북도 임실군","S130000372","오수고등학교","04","공립","N","","1","4","4","1","7","7","2","9","4.5","1","2","2","0","0","0","5","22","4.4","10","2.2"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000373","전주대학교사범대학부설고등학교","04","사립","N","","8","212","26.5","8","234","29.3","8","238","29.8","0","0","0","0","0","0","24","684","28.5","47","14.6"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000374","완산고등학교","04","사립","N","","8","191","23.9","8","190","23.8","8","202","25.3","0","0","0","0","0","0","24","583","24.3","49","11.9"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000376","완산여자고등학교","04","사립","N","","4","73","18.3","5","74","14.8","6","94","15.7","0","0","0","0","0","0","15","241","16.1","29","8.3"
"전라북도교육청","전라북도교육청","전라북도 완주군","S130000377","완주고등학교","04","사립","N","","7","140","20","7","144","20.6","7","146","20.9","1","7","7","0","0","0","22","437","19.9","41","10.7"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000378","왕신여자고등학교","04","사립","N","","1","5","5","1","10","10","1","6","6","0","0","0","0","0","0","3","21","7","11","1.9"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000380","우석고등학교","04","사립","N","","10","251","25.1","10","265","26.5","10","271","27.1","0","0","0","0","0","0","30","787","26.2","56","14.1"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000381","전북여자고등학교","04","사립","N","","10","226","22.6","10","250","25","10","249","24.9","0","0","0","0","0","0","30","725","24.2","58","12.5"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000382","원광고등학교","04","사립","N","","10","264","26.4","10","263","26.3","10","323","32.3","0","0","0","0","0","0","30","850","28.3","55","15.5"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000383","원광여자고등학교","04","사립","N","","8","184","23","8","195","24.4","8","202","25.3","0","0","0","0","0","0","24","581","24.2","46","12.6"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000385","원광보건고등학교","04","사립","N","","7","121","17.3","7","133","19","7","148","21.1","0","0","0","0","0","0","21","402","19.1","41","9.8"
"전라북도교육청","전라북도교육청","전라북도 부안군","S130000386","위도고등학교","04","공립","N","","1","4","4","0","0","0","1","2","2","0","0","0","0","0","0","2","6","3","7","0.9"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000387","유일여자고등학교","04","사립","N","","10","220","22","10","251","25.1","10","256","25.6","0","0","0","0","0","0","30","727","24.2","56","13"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000388","이리고등학교","04","공립","N","","10","267","26.7","10","274","27.4","10","331","33.1","3","18","6","0","0","0","33","890","27","63","14.1"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000389","이리공업고등학교","04","공립","N","","10","189","18.9","10","153","15.3","13","242","18.6","1","3","3","0","0","0","34","587","17.3","77","7.6"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000390","이리남성여자고등학교","04","사립","N","","8","191","23.9","8","193","24.1","8","200","25","0","0","0","0","0","0","24","584","24.3","47","12.4"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000392","이리여자고등학교","04","공립","N","","8","189","23.6","8","205","25.6","8","208","26","3","14","4.7","0","0","0","27","616","22.8","52","11.8"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000394","이일여자고등학교","04","사립","N","","8","183","22.9","8","204","25.5","8","211","26.4","0","0","0","0","0","0","24","598","24.9","46","13"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000395","익산고등학교","04","사립","N","","6","122","20.3","6","130","21.7","6","117","19.5","0","0","0","0","0","0","18","369","20.5","34","10.9"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000397","인상고등학교","04","사립","N","","2","40","20","2","30","15","2","32","16","0","0","0","0","0","0","6","102","17","14","7.3"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000398","인월고등학교","04","공립","N","","1","13","13","1","13","13","1","12","12","1","5","5","0","0","0","4","43","10.8","9","4.8"
"전라북도교육청","전라북도교육청","전라북도 임실군","S130000399","임실고등학교","04","공립","N","","3","60","20","3","66","22","3","66","22","0","0","0","0","0","0","9","192","21.3","23","8.3"
"전라북도교육청","전라북도교육청","전라북도 임실군","S130000400","한국치즈과학고등학교","04","공립","N","","2","36","18","2","39","19.5","2","37","18.5","1","5","5","0","0","0","7","117","16.7","17","6.9"
"전라북도교육청","전라북도교육청","전라북도 장수군","S130000401","전북유니텍고등학교","04","공립","N","","2","38","19","2","44","22","1","18","18","1","6","6","0","0","0","6","106","17.7","15","7.1"
"전라북도교육청","전라북도교육청","전라북도 장수군","S130000402","장수고등학교","04","공립","N","","3","58","19.3","3","67","22.3","3","67","22.3","1","2","2","0","0","0","10","194","19.4","23","8.4"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000403","전라고등학교","04","공립","N","","10","287","28.7","10","287","28.7","10","296","29.6","0","0","0","0","0","0","30","870","29","58","15"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000408","전북과학고등학교","04","공립","N","","3","58","19.3","3","60","20","3","36","12","0","0","0","0","0","0","9","154","17.1","26","5.9"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000410","전북제일고등학교","04","사립","N","","8","202","25.3","8","210","26.3","8","230","28.8","0","0","0","0","0","0","24","642","26.8","43","14.9"
"전라북도교육청","전라북도교육청","전라북도 완주군","S130000411","전북체육고등학교","04","공립","N","","3","63","21","3","68","22.7","3","63","21","0","0","0","0","0","0","9","194","21.6","20","9.7"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000413","전일고등학교","04","사립","N","","10","242","24.2","10","247","24.7","10","258","25.8","0","0","0","0","0","0","30","747","24.9","55","13.6"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000414","전주고등학교","04","공립","N","","12","329","27.4","12","334","27.8","12","348","29","1","6","6","0","0","0","37","1017","27.5","77","13.2"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000416","전주공업고등학교","04","공립","N","","12","241","20.1","12","262","21.8","13","283","21.8","2","14","7","0","0","0","39","800","20.5","89","9"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000417","전주근영여자고등학교","04","사립","N","","10","257","25.7","10","280","28","10","289","28.9","0","0","0","0","0","0","30","826","27.5","59","14"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000419","전주기전여자고등학교","04","사립","N","","9","215","23.9","9","230","25.6","9","243","27","0","0","0","0","0","0","27","688","25.5","52","13.2"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000420","전주생명과학고등학교","04","공립","N","","9","189","21","9","200","22.2","10","219","21.9","3","20","6.7","0","0","0","31","628","20.3","57","11"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000422","전주성심여자고등학교","04","사립","N","","10","247","24.7","10","268","26.8","10","268","26.8","0","0","0","0","0","0","30","783","26.1","56","14"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000425","전주신흥고등학교","04","사립","N","","10","274","27.4","10","273","27.3","10","285","28.5","0","0","0","0","0","0","30","832","27.7","62","13.4"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000426","전주여자고등학교","04","공립","N","","10","224","22.4","10","266","26.6","10","271","27.1","0","0","0","0","0","0","30","761","25.4","64","11.9"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000428","전주상업정보고등학교","04","공립","N","","8","155","19.4","8","164","20.5","8","158","19.8","3","18","6","0","0","0","27","495","18.3","54","9.2"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000429","전주영생고등학교","04","사립","N","","10","257","25.7","10","263","26.3","10","268","26.8","0","0","0","0","0","0","30","788","26.3","56","14.1"
"전라북도교육청","전라북도교육청","전라북도 완주군","S130000430","전주예술고등학교","04","사립","N","","4","73","18.3","6","132","22","5","137","27.4","0","0","0","0","0","0","15","342","22.8","63","5.4"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000431","전주중앙여자고등학교","04","사립","N","","10","221","22.1","10","250","25","10","258","25.8","0","0","0","0","0","0","30","729","24.3","56","13"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000432","전주한일고등학교","04","사립","N","","10","241","24.1","10","278","27.8","10","271","27.1","0","0","0","0","0","0","30","790","26.3","57","13.9"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000433","전주해성고등학교","04","사립","N","","8","193","24.1","8","205","25.6","8","200","25","0","0","0","0","0","0","24","598","24.9","45","13.3"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000435","정읍고등학교","04","공립","N","","4","79","19.8","4","85","21.3","4","83","20.8","0","0","0","0","0","0","12","247","20.6","27","9.1"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000436","정읍제일고등학교","04","공립","N","","3","47","15.7","3","48","16","3","44","14.7","2","11","5.5","0","0","0","11","150","13.6","24","6.3"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000437","정읍여자고등학교","04","공립","N","","6","114","19","6","121","20.2","6","129","21.5","0","0","0","0","0","0","18","364","20.2","35","10.4"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000438","정주고등학교","04","사립","N","","6","107","17.8","6","124","20.7","6","127","21.2","0","0","0","0","0","0","18","358","19.9","36","9.9"
"전라북도교육청","전라북도교육청","전라북도 부안군","S130000442","줄포자동차공업고등학교","04","공립","N","","2","36","18","2","38","19","2","42","21","1","3","3","0","0","0","7","119","17","16","7.4"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000443","진경여자고등학교","04","사립","N","","5","81","16.2","5","74","14.8","6","85","14.2","0","0","0","0","0","0","16","240","15","30","8"
"전라북도교육청","전라북도교육청","전라북도 진안군","S130000446","진안공업고등학교","04","공립","N","","4","64","16","4","76","19","4","79","19.8","0","0","0","0","0","0","12","219","18.3","26","8.4"
"전라북도교육청","전라북도교육청","전라북도 진안군","S130000447","진안제일고등학교","04","공립","N","","2","35","17.5","2","44","22","2","44","22","1","7","7","0","0","0","7","130","18.6","16","8.1"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000448","칠보고등학교","04","공립","N","","1","5","5","1","5","5","1","1","1","0","0","0","0","0","0","3","11","3.7","8","1.4"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000450","태인고등학교","04","사립","N","","2","39","19.5","2","40","20","2","41","20.5","0","0","0","0","0","0","6","120","20","14","8.6"
"전라북도교육청","전라북도교육청","전라북도 무주군","S130000452","푸른꿈고등학교","04","사립","N","","2","24","12","2","26","13","2","33","16.5","0","0","0","0","0","0","6","83","13.8","14","5.9"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000454","학산고등학교","04","사립","N","","6","108","18","6","103","17.2","6","111","18.5","1","7","7","0","0","0","19","329","17.3","37","8.9"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000456","한국전통문화고등학교","04","공립","N","","4","76","19","4","78","19.5","4","79","19.8","0","0","0","0","0","0","12","233","19.4","28","8.3"
"전라북도교육청","전라북도교육청","전라북도 남원시","S130000457","한국경마축산고등학교","04","공립","N","","2","29","14.5","2","37","18.5","2","32","16","0","0","0","0","0","0","6","98","16.3","17","5.8"
"전라북도교육청","전라북도교육청","전라북도 완주군","S130000459","한별고등학교","04","공립","N","","4","79","19.8","5","94","18.8","5","95","19","1","5","5","0","0","0","15","273","18.2","35","7.8"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000460","함열고등학교","04","공립","N","","1","10","10","1","8","8","1","10","10","1","4","4","0","0","0","4","32","8","10","3.2"
"전라북도교육청","전라북도교육청","전라북도 익산시","S130000461","함열여자고등학교","04","사립","N","","5","81","16.2","5","91","18.2","6","125","20.8","0","0","0","0","0","0","16","297","18.6","33","9"
"전라북도교육청","전라북도교육청","전라북도 고창군","S130000463","해리고등학교","04","공립","N","","1","4","4","1","4","4","1","6","6","1","6","6","0","0","0","4","20","5","9","2.2"
"전라북도교육청","전라북도교육청","전라북도 정읍시","S130000464","호남고등학교","04","사립","N","","6","119","19.8","6","131","21.8","6","131","21.8","0","0","0","0","0","0","18","381","21.2","37","10.3"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000465","호남제일고등학교","04","사립","N","","10","255","25.5","10","269","26.9","10","264","26.4","0","0","0","0","0","0","30","788","26.3","57","13.8"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130002014","전주제일고등학교","04","공립","N","","10","263","26.3","10","280","28","10","280","28","1","6","6","0","0","0","31","829","26.7","59","14.1"
"전라북도교육청","전라북도교육청","전라북도 장수군","S130002456","한국마사고등학교","04","사립","N","","1","12","12","1","11","11","2","11","5.5","0","0","0","0","0","0","4","34","8.5","11","3.1"
"전라북도교육청","전라북도교육청","전라북도 완주군","S130002471","한국게임과학고등학교","04","사립","N","","3","30","10","3","54","18","3","53","17.7","0","0","0","0","0","0","9","137","15.2","18","7.6"
"전라북도교육청","전라북도교육청","전라북도 군산시","S130002489","전북외국어고등학교","04","공립","N","","8","144","18","8","142","17.8","8","153","19.1","0","0","0","0","0","0","24","439","18.3","50","8.8"
"전라북도교육청","전라북도교육청","전라북도 김제시","S130002634","지평선고등학교","04","사립","N","","2","35","17.5","2","38","19","2","33","16.5","0","0","0","0","0","0","6","106","17.7","14","7.6"
"전라북도교육청","전라북도교육청","전라북도 진안군","S130002635","한국한방고등학교","04","사립","N","","2","40","20","2","44","22","2","47","23.5","0","0","0","0","0","0","6","131","21.8","14","9.4"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130002706","양현고등학교","04","공립","N","","10","262","26.2","10","283","28.3","10","280","28","2","8","4","0","0","0","32","833","26","61","13.7"
"전라북도교육청","전라북도교육청","전라북도 전주시 완산구","S130000415","전주고등학교부설방송통신고등학교","11","공립","N","","1","38","38","1","36","36","1","29","29","0","0","0","0","0","0","3","103","34.3","14","7.4"
"전라북도교육청","전라북도교육청","전라북도 전주시 덕진구","S130000427","전주여자고등학교부설방송통신고등학교","11","공립","N","","3","78","26","4","113","28.3","3","88","29.3","0","0","0","0","0","0","10","279","27.9","24","11.6"
"전라남도교육청","전라남도교육청","전라남도 강진군","S140000162","강진고등학교","04","공립","N","","6","120","20","6","116","19.3","6","125","20.8","0","0","0","0","0","0","18","361","20.1","43","8.4"
"전라남도교육청","전라남도교육청","전라남도 강진군","S140000163","전남생명과학고등학교","04","공립","N","","5","89","17.8","5","90","18","5","68","13.6","2","14","7","0","0","0","17","261","15.4","41","6.4"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000164","고금고등학교","04","공립","N","","1","14","14","1","18","18","1","21","21","0","0","0","0","0","0","3","53","17.7","11","4.8"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000165","고흥고등학교","04","공립","N","","6","120","20","6","129","21.5","6","130","21.7","0","0","0","0","0","0","18","379","21.1","39","9.7"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000166","녹동고등학교","04","공립","N","","4","73","18.3","4","76","19","4","74","18.5","2","12","6","0","0","0","14","235","16.8","30","7.8"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000167","고흥도화고등학교","04","공립","N","","1","19","19","2","26","13","2","22","11","0","0","0","0","0","0","5","67","13.4","12","5.6"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000169","고흥산업과학고등학교","04","공립","N","","5","67","13.4","5","64","12.8","5","96","19.2","2","10","5","0","0","0","17","237","13.9","33","7.2"
"전라남도교육청","전라남도교육청","전라남도 고흥군","S140000170","고흥영주고등학교","04","공립","N","","0","0","0","1","13","13","1","15","15","0","0","0","0","0","0","2","28","14","7","4"
"전라남도교육청","전라남도교육청","전라남도 곡성군","S140000171","전남조리과학고등학교","04","공립","N","","3","58","19.3","3","63","21","3","54","18","1","4","4","0","0","0","10","179","17.9","20","9"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000173","광남고등학교","04","사립","N","","2","25","12.5","2","31","15.5","2","31","15.5","0","0","0","0","0","0","6","87","14.5","14","6.2"
"전라남도교육청","전라남도교육청","전라남도 광양시","S140000174","광양고등학교","04","공립","N","","8","160","20","7","163","23.3","8","187","23.4","0","0","0","0","0","0","23","510","22.2","50","10.2"
