"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000161","전남여자고등학교","04","공립","N","","복식부기","예산세입","1392676000","0","443566000","0","5200000","5000000"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001118","운남고등학교","04","공립","N","","복식부기","예산세입","1381525000","103125000","1085315000","0","35100000","10000000"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050001119","풍암고등학교","04","공립","N","","복식부기","예산세입","1299110000","0","916101000","0","38380000","10000000"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001155","첨단고등학교","04","공립","N","","복식부기","예산세입","1385784000","0","1507894000","0","14000000","16000000"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050001226","상일여자고등학교","04","공립","N","","복식부기","예산세입","1343014000","0","996355000","0","13250000","5000000"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001230","장덕고등학교","04","공립","N","","복식부기","예산세입","1372437000","0","909732000","0","7498000","18000000"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001232","수완고등학교","04","공립","N","","복식부기","예산세입","1247895000","0","684331000","0","8100000","10000000"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050001236","문정여자고등학교","04","공립","N","","복식부기","예산세입","1222779000","0","1109564000","0","5020000","17000000"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001278","성덕고등학교","04","공립","N","","복식부기","예산세입","1338546000","0","797834000","0","4923000","23000000"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050001283","빛고을고등학교","04","공립","N","","복식부기","예산세입","1240441000","0","899854000","0","2699000","5000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000167","대덕고등학교","04","공립","N","","복식부기","예산세입","1348884000","0","839083000","0","36580000","24825000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000170","대덕소프트웨어마이스터고등학교","04","공립","N","","복식부기","예산세입","1014167000","0","792395000","0","5000000","15000000"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000174","대전고등학교","04","공립","N","","복식부기","예산세입","1912006000","0","2105994000","0","78400000","36000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000176","대전도시과학고등학교","04","공립","N","","복식부기","예산세입","1747511000","0","190251000","0","7960000","27000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000177","대전과학고등학교","04","공립","N","","복식부기","예산세입","2681116000","0","1742152000","0","82900000","50000000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000178","대전관저고등학교","04","공립","N","","복식부기","예산세입","1446961000","0","688846000","0","3100000","6000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000180","대전노은고등학교","04","공립","N","","복식부기","예산세입","1298686000","0","772558000","0","3776000","15000000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000184","대전둔산여자고등학교","04","공립","N","","복식부기","예산세입","1910430000","0","1361912000","0","25600000","10000000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000185","대전둔원고등학교","04","공립","N","","복식부기","예산세입","1529736000","0","779052000","0","30136000","20000000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000186","대전만년고등학교","04","공립","N","","복식부기","예산세입","1573420000","0","601643000","0","17000000","28000000"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000192","대전송촌고등학교","04","공립","N","","복식부기","예산세입","2178409000","0","1283654000","0","27820000","10000000"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000194","대전여자고등학교","04","공립","N","","복식부기","예산세입","1913001000","8000000","1334212000","0","9500000","37971000"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000198","대전국제통상고등학교","04","공립","N","","복식부기","예산세입","1348397000","0","228910000","0","5540000","27848000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000200","대전외국어고등학교","04","공립","N","","복식부기","예산세입","1503603000","0","2050447000","0","45905000","10000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000201","대전전자디자인고등학교","04","공립","N","","복식부기","예산세입","1442853000","0","104629000","0","19571000","50550000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000204","대전체육고등학교","04","공립","N","","복식부기","예산세입","2066100000","0","224024000","0","33272000","40000000"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000206","동대전고등학교","04","공립","N","","복식부기","예산세입","1787566000","0","1008461000","0","7100000","10000000"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000208","대전동신과학고등학교","04","공립","N","","복식부기","예산세입","2465920000","0","1511319000","0","27460000","100000"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","복식부기","예산세입","1276938000","0","353172000","0","4201000","30000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000226","유성고등학교","04","공립","N","","복식부기","예산세입","1856163000","0","1133367000","0","59832000","15070000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000228","유성생명과학고등학교","04","공립","N","","복식부기","예산세입","1884136000","0","585571000","0","25847000","30400000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000233","충남고등학교","04","공립","N","","복식부기","예산세입","1854447000","0","1421158000","0","46560000","7257000"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000234","충남기계공업고등학교","04","공립","N","","복식부기","예산세입","2190328000","0","627965000","0","44200000","25000000"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000236","충남여자고등학교","04","공립","N","","복식부기","예산세입","1991675000","0","1193480000","0","48065000","20000000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000239","한밭고등학교","04","공립","N","","복식부기","예산세입","1657138000","0","649046000","0","37200000","24000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001048","대전반석고등학교","04","공립","N","","복식부기","예산세입","1642937000","0","675353000","0","38600000","20000000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060001049","대전구봉고등학교","04","공립","N","","복식부기","예산세입","1529051000","0","569359000","0","19310000","5000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001085","대전전민고등학교","04","공립","N","","복식부기","예산세입","1570783000","0","655718000","0","35340000","13348000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060001086","대전괴정고등학교","04","공립","N","","복식부기","예산세입","1662100000","40000000","904426000","0","6003000","10000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001089","대전지족고등학교","04","공립","N","","복식부기","예산세입","1754245000","0","1061912000","0","40330000","32052000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001112","대전용산고등학교","04","공립","N","","복식부기","예산세입","1613027000","0","1104711000","0","35996000","30007000"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060001145","대전가오고등학교","04","공립","N","","복식부기","예산세입","1450094000","0","578881000","0","18520000","30150000"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060001177","대전복수고등학교","04","공립","N","","복식부기","예산세입","1318673000","0","588191000","0","7500000","15000000"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001274","대전도안고등학교","04","공립","N","","복식부기","예산세입","1512208000","0","965862000","0","3620000","15000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000080","문수고등학교","04","공립","N","","복식부기","예산세입","1095705000","0","456417000","0","21850000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000081","남창고등학교","04","공립","N","","복식부기","예산세입","795781000","0","838925000","0","44060000","15000000"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000082","울산동천고등학교","04","공립","N","","복식부기","예산세입","1513676000","0","316619000","0","9850000","30027000"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000083","대송고등학교","04","공립","N","","복식부기","예산세입","729767000","0","305879000","0","23500000","15000000"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000084","무룡고등학교","04","공립","N","","복식부기","예산세입","1289264000","0","228672000","0","18080000","37234000"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000085","방어진고등학교","04","공립","N","","복식부기","예산세입","1372332000","0","252445000","0","21523000","5000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000091","신정고등학교","04","공립","N","","복식부기","예산세입","1271103000","0","342653000","0","76200000","15000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000099","울산공업고등학교","04","공립","N","","복식부기","예산세입","3230885000","0","354466000","0","117500000","40000000"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000103","울산상업고등학교","04","공립","N","","복식부기","예산세입","1019436000","0","171612000","0","36200000","9000000"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000104","울산생활과학고등학교","04","공립","N","","복식부기","예산세입","1212151000","0","276493000","0","31644000","20000000"
