"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005857","덕이중학교","03","공립","N","","복식부기","예산세입","1421903000","0","150608000","0","6500000","21000000"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005859","만정중학교","03","공립","N","","복식부기","예산세입","1287420000","0","134998000","0","8240000","7000000"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005861","상하중학교","03","공립","N","","복식부기","예산세입","910770000","0","82369000","0","3600000","10286000"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005863","서천중학교","03","공립","N","","복식부기","예산세입","956906000","0","95341000","0","3000000","7000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005865","선유중학교","03","공립","N","","복식부기","예산세입","802074000","0","80170000","0","7557000","10000000"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005868","성서중학교","03","공립","N","","복식부기","예산세입","1007805000","0","96173000","0","200000","26304000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005875","예당중학교","03","공립","N","","복식부기","예산세입","1171548000","0","185206000","0","4500000","11751000"
"경기도교육청","경기도광주하남교육지원청","","S090005876","신현중학교","03","공립","N","","복식부기","예산세입","1089306000","0","181719000","0","15000000","10000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005877","한가람중학교","03","공립","N","","복식부기","예산세입","1252403000","0","154325000","0","9800000","22100000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005878","광교중학교","03","공립","N","","복식부기","예산세입","986634000","0","130660000","0","5800000","10148000"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005881","이의중학교","03","공립","N","","복식부기","예산세입","1127320000","0","57837000","0","3200000","15000000"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005884","푸른솔중학교","03","공립","N","","복식부기","예산세입","1198893000","0","87747000","0","5850000","5000000"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005887","청옥중학교","03","공립","N","","복식부기","예산세입","1281984000","0","160034000","0","10270000","17880000"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005889","초월중학교","03","공립","N","","복식부기","예산세입","1511268000","0","232988000","0","5400000","10000000"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005911","운양중학교","03","공립","N","","복식부기","예산세입","1617551000","0","112894000","0","9500000","15000000"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006035","신봉중학교","03","공립","N","","복식부기","예산세입","779044000","0","61816000","0","10960000","7875000"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006036","한숲중학교","03","공립","N","","복식부기","예산세입","765806000","0","104502000","0","1900000","15000000"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006045","하늘빛중학교","03","공립","N","","복식부기","예산세입","1191978000","0","105322000","0","13001000","20000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006105","위례중앙중학교","03","공립","N","","복식부기","예산세입","797495000","0","57251000","0","3450000","10000000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006106","위례한빛중학교","03","공립","N","","복식부기","예산세입","1138925000","0","113712000","0","5210000","10000000"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006119","배곧중학교","03","공립","N","","복식부기","예산세입","1767867000","0","366235000","0","10000000","20000000"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006155","하길중학교","03","공립","N","","복식부기","예산세입","1234801000","0","179389000","0","6900000","13268000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006158","산내중학교","03","공립","N","","복식부기","예산세입","1459579000","0","139470000","0","5900000","11549000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006160","운정중학교","03","공립","N","","복식부기","예산세입","636357000","0","52346000","0","1100000","23500000"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006422","낙원중학교","03","공립","N","","복식부기","예산세입","782047000","0","122263000","0","7000000","18214000"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090006423","덕장중학교","03","공립","N","","복식부기","예산세입","792436000","0","89144000","0","2500000","8000000"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006424","동패중학교","03","공립","N","","복식부기","예산세입","1468072000","0","186684000","0","12650000","20000000"
