"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","적령 아동-남","적령 아동-여","적령 아동-합계","적령 아동-비율","유예 및 과령 아동-남","유예 및 과령 아동-여","유예 및 과령 아동-합계","유예 및 과령 아동-비율","조기입학아동-남","조기입학아동-여","조기입학아동-합계","조기입학아동-비율","계-남","계-여","합계"
"전라북도교육청","전라북도무주교육지원청","전라북도 무주군","S130000905","적상초등학교","02","공립","N","","1","2","3","100.0","0","0","0","0.0","0","0","0","0.0","1","2","3"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000934","격포초등학교","02","공립","N","","10","6","16","100.0","0","0","0","0.0","0","0","0","0.0","10","6","16"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000935","계화초등학교","02","공립","N","","0","0","0","0.0","0","0","0","0.0","0","0","0","0.0","0","0","0"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000937","곰소초등학교","02","공립","N","","2","4","6","100.0","0","0","0","0.0","0","0","0","0.0","2","4","6"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000941","동북초등학교","02","공립","N","","0","1","1","100.0","0","0","0","0.0","0","0","0","0.0","0","1","1"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000944","동진초등학교","02","공립","N","","3","1","4","66.7","1","1","2","33.3","0","0","0","0.0","4","2","6"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000946","백련초등학교","02","공립","N","","1","1","2","100.0","0","0","0","0.0","0","0","0","0.0","1","1","2"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000947","백룡초등학교","02","공립","N","","1","2","3","100.0","0","0","0","0.0","0","0","0","0.0","1","2","3"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000948","백산초등학교","02","공립","N","","5","2","7","100.0","0","0","0","0.0","0","0","0","0.0","5","2","7"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000949","변산초등학교","02","공립","N","","2","4","6","85.7","0","1","1","14.3","0","0","0","0.0","2","5","7"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000952","부안남초등학교","02","공립","N","","5","5","10","100.0","0","0","0","0.0","0","0","0","0.0","5","5","10"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000953","부안동초등학교","02","공립","N","","52","51","103","100.0","0","0","0","0.0","0","0","0","0.0","52","51","103"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000954","부안초등학교","02","공립","N","","24","21","45","100.0","0","0","0","0.0","0","0","0","0.0","24","21","45"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000955","상서초등학교","02","공립","N","","2","2","4","100.0","0","0","0","0.0","0","0","0","0.0","2","2","4"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000956","영전초등학교","02","공립","N","","2","1","3","100.0","0","0","0","0.0","0","0","0","0.0","2","1","3"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000957","우덕초등학교","02","공립","N","","6","1","7","100.0","0","0","0","0.0","0","0","0","0.0","6","1","7"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000959","위도초등학교","02","공립","N","","1","0","1","100.0","0","0","0","0.0","0","0","0","0.0","1","0","1"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000964","주산초등학교","02","공립","N","","0","1","1","100.0","0","0","0","0.0","0","0","0","0.0","0","1","1"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000966","줄포초등학교","02","공립","N","","9","6","15","100.0","0","0","0","0.0","0","0","0","0.0","9","6","15"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000967","창북초등학교","02","공립","N","","2","5","7","100.0","0","0","0","0.0","0","0","0","0.0","2","5","7"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000968","하서초등학교","02","공립","N","","2","4","6","85.7","0","0","0","0.0","0","1","1","14.3","2","5","7"
"전라북도교육청","전라북도부안교육지원청","전라북도 부안군","S130000969","행안초등학교","02","공립","N","","9","11","20","100.0","0","0","0","0.0","0","0","0","0.0","9","11","20"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001009","구림초등학교","02","공립","N","","2","2","4","100.0","0","0","0","0.0","0","0","0","0.0","2","2","4"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001010","금과초등학교","02","공립","N","","0","0","0","0.0","0","0","0","0.0","0","0","0","0.0","0","0","0"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001013","동계초등학교","02","공립","N","","2","2","4","100.0","0","0","0","0.0","0","0","0","0.0","2","2","4"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001014","동산초등학교","02","공립","N","","2","3","5","100.0","0","0","0","0.0","0","0","0","0.0","2","3","5"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001015","복흥초등학교","02","공립","N","","3","2","5","100.0","0","0","0","0.0","0","0","0","0.0","3","2","5"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001017","순창중앙초등학교","02","공립","N","","23","18","41","100.0","0","0","0","0.0","0","0","0","0.0","23","18","41"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001018","순창초등학교","02","공립","N","","21","17","38","100.0","0","0","0","0.0","0","0","0","0.0","21","17","38"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001019","시산초등학교","02","공립","N","","1","3","4","80.0","0","0","0","0.0","1","0","1","20.0","2","3","5"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001020","쌍치초등학교","02","공립","N","","2","1","3","100.0","0","0","0","0.0","0","0","0","0.0","2","1","3"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001022","옥천초등학교","02","공립","N","","6","2","8","100.0","0","0","0","0.0","0","0","0","0.0","6","2","8"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001024","유등초등학교","02","공립","N","","3","2","5","100.0","0","0","0","0.0","0","0","0","0.0","3","2","5"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001025","인계초등학교","02","공립","N","","1","4","5","100.0","0","0","0","0.0","0","0","0","0.0","1","4","5"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001026","적성초등학교","02","공립","N","","1","0","1","100.0","0","0","0","0.0","0","0","0","0.0","1","0","1"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001027","팔덕초등학교","02","공립","N","","2","0","2","100.0","0","0","0","0.0","0","0","0","0.0","2","0","2"
"전라북도교육청","전라북도순창교육지원청","전라북도 순창군","S130001028","풍산초등학교","02","공립","N","","2","1","3","100.0","0","0","0","0.0","0","0","0","0.0","2","1","3"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001058","가천초등학교","02","공립","N","","3","4","7","100.0","0","0","0","0.0","0","0","0","0.0","3","4","7"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001059","간중초등학교","02","공립","N","","6","2","8","100.0","0","0","0","0.0","0","0","0","0.0","6","2","8"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001061","삼우초등학교","02","공립","N","","9","7","16","100.0","0","0","0","0.0","0","0","0","0.0","9","7","16"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001062","고산초등학교","02","공립","N","","10","11","21","100.0","0","0","0","0.0","0","0","0","0.0","10","11","21"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001064","구이초등학교","02","공립","N","","3","5","8","100.0","0","0","0","0.0","0","0","0","0.0","3","5","8"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001065","남관초등학교","02","공립","N","","0","3","3","75.0","0","0","0","0.0","1","0","1","25.0","1","3","4"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001066","대덕초등학교","02","공립","N","","6","7","13","100.0","0","0","0","0.0","0","0","0","0.0","6","7","13"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001067","동상초등학교","02","공립","N","","0","0","0","0.0","0","0","0","0.0","0","0","0","0.0","0","0","0"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001068","동양초등학교","02","공립","N","","2","0","2","100.0","0","0","0","0.0","0","0","0","0.0","2","0","2"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001069","봉동초등학교","02","공립","N","","40","48","88","100.0","0","0","0","0.0","0","0","0","0.0","40","48","88"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001070","봉동초등학교양화분교장","02","공립","N","","2","6","8","100.0","0","0","0","0.0","0","0","0","0.0","2","6","8"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001071","봉서초등학교","02","공립","N","","70","63","133","100.0","0","0","0","0.0","0","0","0","0.0","70","63","133"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001072","봉성초등학교","02","공립","N","","4","7","11","100.0","0","0","0","0.0","0","0","0","0.0","4","7","11"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001073","비봉초등학교","02","공립","N","","10","4","14","100.0","0","0","0","0.0","0","0","0","0.0","10","4","14"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001075","삼례동초등학교","02","공립","N","","2","4","6","66.7","3","0","3","33.3","0","0","0","0.0","5","4","9"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001076","삼례중앙초등학교","02","공립","N","","16","13","29","96.7","1","0","1","3.3","0","0","0","0.0","17","13","30"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001077","삼례초등학교","02","공립","N","","19","26","45","95.7","1","1","2","4.3","0","0","0","0.0","20","27","47"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001078","상관초등학교","02","공립","N","","11","13","24","100.0","0","0","0","0.0","0","0","0","0.0","11","13","24"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001079","소양서초등학교","02","공립","N","","7","8","15","93.8","0","0","0","0.0","0","1","1","6.3","7","9","16"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001080","소양초등학교","02","공립","N","","4","5","9","100.0","0","0","0","0.0","0","0","0","0.0","4","5","9"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001081","송광초등학교","02","공립","N","","2","1","3","100.0","0","0","0","0.0","0","0","0","0.0","2","1","3"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001082","용봉초등학교","02","공립","N","","11","7","18","100.0","0","0","0","0.0","0","0","0","0.0","11","7","18"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001083","용진초등학교","02","공립","N","","5","6","11","100.0","0","0","0","0.0","0","0","0","0.0","5","6","11"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001084","운주초등학교","02","공립","N","","2","2","4","100.0","0","0","0","0.0","0","0","0","0.0","2","2","4"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001086","이서초등학교","02","공립","N","","32","46","78","100.0","0","0","0","0.0","0","0","0","0.0","32","46","78"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001087","이성초등학교","02","공립","N","","5","3","8","100.0","0","0","0","0.0","0","0","0","0.0","5","3","8"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001088","청명초등학교","02","공립","N","","7","1","8","100.0","0","0","0","0.0","0","0","0","0.0","7","1","8"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001089","청완초등학교","02","공립","N","","35","27","62","100.0","0","0","0","0.0","0","0","0","0.0","35","27","62"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001090","태봉초등학교","02","공립","N","","1","4","5","100.0","0","0","0","0.0","0","0","0","0.0","1","4","5"
"전라북도교육청","전라북도완주교육지원청","전라북도 완주군","S130001091","화산초등학교","02","공립","N","","1","0","1","100.0","0","0","0","0.0","0","0","0","0.0","1","0","1"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001151","금마초등학교","02","공립","N","","22","12","34","100.0","0","0","0","0.0","0","0","0","0.0","22","12","34"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001153","낭산초등학교","02","공립","N","","2","2","4","100.0","0","0","0","0.0","0","0","0","0.0","2","2","4"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001154","다송초등학교","02","공립","N","","2","3","5","100.0","0","0","0","0.0","0","0","0","0.0","2","3","5"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001155","망성초등학교","02","공립","N","","2","4","6","100.0","0","0","0","0.0","0","0","0","0.0","2","4","6"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001156","미륵초등학교","02","공립","N","","1","2","3","100.0","0","0","0","0.0","0","0","0","0.0","1","2","3"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001157","삼기초등학교","02","공립","N","","1","1","2","100.0","0","0","0","0.0","0","0","0","0.0","1","1","2"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001158","석불초등학교","02","공립","N","","0","2","2","100.0","0","0","0","0.0","0","0","0","0.0","0","2","2"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001160","성당초등학교","02","공립","N","","1","0","1","100.0","0","0","0","0.0","0","0","0","0.0","1","0","1"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001162","성북초등학교","02","공립","N","","3","2","5","100.0","0","0","0","0.0","0","0","0","0.0","3","2","5"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001166","여산초등학교","02","공립","N","","4","10","14","100.0","0","0","0","0.0","0","0","0","0.0","4","10","14"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001167","영만초등학교","02","공립","N","","43","45","88","98.9","1","0","1","1.1","0","0","0","0.0","44","45","89"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001168","오산남초등학교","02","공립","N","","8","10","18","94.7","0","0","0","0.0","0","1","1","5.3","8","11","19"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001169","오산초등학교","02","공립","N","","5","5","10","100.0","0","0","0","0.0","0","0","0","0.0","5","5","10"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001170","왕궁남초등학교","02","공립","N","","3","0","3","100.0","0","0","0","0.0","0","0","0","0.0","3","0","3"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001171","왕궁초등학교","02","공립","N","","5","1","6","100.0","0","0","0","0.0","0","0","0","0.0","5","1","6"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001172","왕북초등학교","02","공립","N","","6","1","7","100.0","0","0","0","0.0","0","0","0","0.0","6","1","7"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001173","용남초등학교","02","공립","N","","2","0","2","100.0","0","0","0","0.0","0","0","0","0.0","2","0","2"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001174","용북초등학교","02","공립","N","","1","1","2","100.0","0","0","0","0.0","0","0","0","0.0","1","1","2"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001175","용산초등학교","02","공립","N","","9","5","14","100.0","0","0","0","0.0","0","0","0","0.0","9","5","14"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001176","용성초등학교","02","공립","N","","1","1","2","100.0","0","0","0","0.0","0","0","0","0.0","1","1","2"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001177","용안초등학교","02","공립","N","","1","1","2","100.0","0","0","0","0.0","0","0","0","0.0","1","1","2"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001179","웅포초등학교","02","공립","N","","2","1","3","100.0","0","0","0","0.0","0","0","0","0.0","2","1","3"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001180","이리계문초등학교","02","공립","N","","6","7","13","100.0","0","0","0","0.0","0","0","0","0.0","6","7","13"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001181","이리고현초등학교","02","공립","N","","24","13","37","100.0","0","0","0","0.0","0","0","0","0.0","24","13","37"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001182","이리남창초등학교","02","공립","N","","10","2","12","100.0","0","0","0","0.0","0","0","0","0.0","10","2","12"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001183","이리남초등학교","02","공립","N","","5","8","13","86.7","1","0","1","6.7","0","1","1","6.7","6","9","15"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001184","이리동남초등학교","02","공립","N","","21","10","31","100.0","0","0","0","0.0","0","0","0","0.0","21","10","31"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001185","이리동북초등학교","02","공립","N","","18","21","39","100.0","0","0","0","0.0","0","0","0","0.0","18","21","39"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001186","이리동산초등학교","02","공립","N","","44","55","99","100.0","0","0","0","0.0","0","0","0","0.0","44","55","99"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001187","이리동초등학교","02","공립","N","","38","27","65","100.0","0","0","0","0.0","0","0","0","0.0","38","27","65"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001188","이리마한초등학교","02","공립","N","","34","29","63","100.0","0","0","0","0.0","0","0","0","0.0","34","29","63"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001189","이리모현초등학교","02","공립","N","","67","70","137","100.0","0","0","0","0.0","0","0","0","0.0","67","70","137"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001190","이리백제초등학교","02","공립","N","","52","46","98","100.0","0","0","0","0.0","0","0","0","0.0","52","46","98"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001191","이리부송초등학교","02","공립","N","","25","31","56","100.0","0","0","0","0.0","0","0","0","0.0","25","31","56"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001192","이리부천초등학교","02","공립","N","","46","37","83","100.0","0","0","0","0.0","0","0","0","0.0","46","37","83"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001193","이리북일초등학교","02","공립","N","","9","5","14","100.0","0","0","0","0.0","0","0","0","0.0","9","5","14"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001194","이리북초등학교","02","공립","N","","18","13","31","100.0","0","0","0","0.0","0","0","0","0.0","18","13","31"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001195","이리삼성초등학교","02","공립","N","","7","2","9","90.0","0","0","0","0.0","0","1","1","10.0","7","3","10"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001196","이리서초등학교","02","공립","N","","53","35","88","100.0","0","0","0","0.0","0","0","0","0.0","53","35","88"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001197","이리석암초등학교","02","공립","N","","4","2","6","100.0","0","0","0","0.0","0","0","0","0.0","4","2","6"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001198","이리송학초등학교","02","공립","N","","34","25","59","100.0","0","0","0","0.0","0","0","0","0.0","34","25","59"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001199","이리신동초등학교","02","공립","N","","10","13","23","100.0","0","0","0","0.0","0","0","0","0.0","10","13","23"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001200","이리신흥초등학교","02","공립","N","","4","5","9","100.0","0","0","0","0.0","0","0","0","0.0","4","5","9"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001201","익산어양초등학교","02","공립","N","","67","61","128","100.0","0","0","0","0.0","0","0","0","0.0","67","61","128"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001202","이리영등초등학교","02","공립","N","","47","54","101","99.0","0","0","0","0.0","1","0","1","1.0","48","54","102"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001203","이리중앙초등학교","02","공립","N","","13","12","25","100.0","0","0","0","0.0","0","0","0","0.0","13","12","25"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001204","이리초등학교","02","공립","N","","24","15","39","95.1","1","0","1","2.4","0","1","1","2.4","25","16","41"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001205","이리팔봉초등학교","02","공립","N","","18","18","36","100.0","0","0","0","0.0","0","0","0","0.0","18","18","36"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001206","익산초등학교","02","공립","N","","39","32","71","100.0","0","0","0","0.0","0","0","0","0.0","39","32","71"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001207","천서초등학교","02","공립","N","","5","3","8","100.0","0","0","0","0.0","0","0","0","0.0","5","3","8"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001208","춘포초등학교","02","공립","N","","6","8","14","100.0","0","0","0","0.0","0","0","0","0.0","6","8","14"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001209","함라초등학교","02","공립","N","","1","4","5","100.0","0","0","0","0.0","0","0","0","0.0","1","4","5"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001210","함열초등학교","02","공립","N","","13","15","28","100.0","0","0","0","0.0","0","0","0","0.0","13","15","28"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001211","황등남초등학교","02","공립","N","","12","11","23","100.0","0","0","0","0.0","0","0","0","0.0","12","11","23"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001212","황등초등학교","02","공립","N","","6","1","7","100.0","0","0","0","0.0","0","0","0","0.0","6","1","7"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130001213","흥왕초등학교","02","공립","N","","3","2","5","100.0","0","0","0","0.0","0","0","0","0.0","3","2","5"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001308","갈담초등학교","02","공립","N","","1","3","4","100.0","0","0","0","0.0","0","0","0","0.0","1","3","4"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001311","관촌초등학교","02","공립","N","","6","4","10","100.0","0","0","0","0.0","0","0","0","0.0","6","4","10"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001313","대리초등학교","02","공립","N","","6","3","9","100.0","0","0","0","0.0","0","0","0","0.0","6","3","9"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001314","덕치초등학교","02","공립","N","","0","1","1","100.0","0","0","0","0.0","0","0","0","0.0","0","1","1"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001316","삼계초등학교","02","공립","N","","0","0","0","0.0","0","0","0","0.0","0","0","0","0.0","0","0","0"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001318","성수초등학교","02","공립","N","","2","2","4","80.0","0","0","0","0.0","0","1","1","20.0","2","3","5"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001319","신덕초등학교","02","공립","N","","0","0","0","0.0","0","0","0","0.0","0","0","0","0.0","0","0","0"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001320","신평초등학교","02","공립","N","","2","1","3","100.0","0","0","0","0.0","0","0","0","0.0","2","1","3"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001322","오수초등학교","02","공립","N","","6","4","10","100.0","0","0","0","0.0","0","0","0","0.0","6","4","10"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001323","운암초등학교","02","공립","N","","1","1","2","100.0","0","0","0","0.0","0","0","0","0.0","1","1","2"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001324","마암초등학교","02","공립","N","","5","7","12","100.0","0","0","0","0.0","0","0","0","0.0","5","7","12"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001325","임실기림초등학교","02","공립","N","","4","6","10","100.0","0","0","0","0.0","0","0","0","0.0","4","6","10"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001327","임실초등학교","02","공립","N","","22","26","48","98.0","0","0","0","0.0","0","1","1","2.0","22","27","49"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001328","지사초등학교","02","공립","N","","1","1","2","100.0","0","0","0","0.0","0","0","0","0.0","1","1","2"
"전라북도교육청","전라북도임실교육지원청","전라북도 임실군","S130001329","청웅초등학교","02","공립","N","","2","0","2","100.0","0","0","0","0.0","0","0","0","0.0","2","0","2"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001352","계남초등학교","02","공립","N","","4","2","6","100.0","0","0","0","0.0","0","0","0","0.0","4","2","6"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001353","계북초등학교","02","공립","N","","3","2","5","100.0","0","0","0","0.0","0","0","0","0.0","3","2","5"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001358","번암초등학교","02","공립","N","","7","6","13","100.0","0","0","0","0.0","0","0","0","0.0","7","6","13"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001359","번암초등학교동화분교장","02","공립","N","","0","0","0","0.0","0","0","0","0.0","0","0","0","0.0","0","0","0"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001360","산서초등학교","02","공립","N","","2","2","4","100.0","0","0","0","0.0","0","0","0","0.0","2","2","4"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001361","수남초등학교","02","공립","N","","7","1","8","100.0","0","0","0","0.0","0","0","0","0.0","7","1","8"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001365","장계초등학교","02","공립","N","","14","17","31","100.0","0","0","0","0.0","0","0","0","0.0","14","17","31"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001366","장수초등학교","02","공립","N","","25","34","59","100.0","0","0","0","0.0","0","0","0","0.0","25","34","59"
"전라북도교육청","전라북도장수교육지원청","전라북도 장수군","S130001368","천천초등학교","02","공립","N","","0","1","1","100.0","0","0","0","0.0","0","0","0","0.0","0","1","1"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130001423","전주금암초등학교","02","공립","N","","21","10","31","100.0","0","0","0","0.0","0","0","0","0.0","21","10","31"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130001424","전주금평초등학교","02","공립","N","","19","32","51","100.0","0","0","0","0.0","0","0","0","0.0","19","32","51"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130001425","전주기린초등학교","02","공립","N","","35","22","57","100.0","0","0","0","0.0","0","0","0","0.0","35","22","57"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130001426","전주남초등학교","02","공립","N","","31","23","54","96.4","1","0","1","1.8","1","0","1","1.8","33","23","56"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130001427","전주대성초등학교","02","공립","N","","7","3","10","100.0","0","0","0","0.0","0","0","0","0.0","7","3","10"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130001428","전주덕일초등학교","02","공립","N","","18","17","35","100.0","0","0","0","0.0","0","0","0","0.0","18","17","35"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130001429","전주덕진초등학교","02","공립","N","","9","12","21","100.0","0","0","0","0.0","0","0","0","0.0","9","12","21"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130001431","전주동북초등학교","02","공립","N","","11","14","25","92.6","1","1","2","7.4","0","0","0","0.0","12","15","27"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130001432","전주동신초등학교","02","공립","N","","27","32","59","100.0","0","0","0","0.0","0","0","0","0.0","27","32","59"
