"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","인적자원운용","학생복지/교육격차해소","기본적교육활동","선택적교육활동","교육활동지원","학교일반운영","학교시설확충","학교재무활동"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001751","대불초등학교","02","공립","N","","복식부기","예산세출","41380000","298635000","133014000","78207000","88010000","167153000","0","4000000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001752","덕진초등학교","02","공립","N","","복식부기","예산세출","12800000","86235000","35538000","31959000","62650000","106545000","0","2110000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001753","도포초등학교","02","공립","N","","복식부기","예산세출","15860000","87175000","56883000","12804000","46942000","90810000","0","1480000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001757","독천초등학교","02","공립","N","","복식부기","예산세출","17440000","118324000","41506000","45054000","47826000","113872000","0","1602000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001760","미암초등학교","02","공립","N","","복식부기","예산세출","10918000","74697000","28171000","11186000","56760000","76138000","0","1800000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001761","삼호서초등학교","02","공립","N","","복식부기","예산세출","27870000","211941000","85564000","122041000","82250000","142862000","0","2508000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001762","삼호중앙초등학교","02","공립","N","","복식부기","예산세출","32040000","311094000","129008000","71450000","81658000","188754000","0","22235000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001763","서창초등학교","02","공립","N","","복식부기","예산세출","15810000","60801000","78663000","35277000","51637000","109439000","0","1600000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001765","시종초등학교","02","공립","N","","복식부기","예산세출","18580000","84314000","38250000","28693000","62565000","84522000","0","1736000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001769","신북초등학교","02","공립","N","","복식부기","예산세출","16500000","93298000","44000000","28844000","47328000","100254000","0","1773000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001772","영암초등학교","02","공립","N","","복식부기","예산세출","26390000","294327000","177521000","97042000","97900000","233207000","0","13001000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001773","용당초등학교","02","공립","N","","복식부기","예산세출","14730000","81542000","39980000","32292000","53800000","100540000","0","1518000"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001775","장천초등학교","02","공립","Y","본교는 초중통합 운영학교로 상급학교(중학교)에서 통합회계로 운영하여 해당사항 없음","복식부기","","0","0","0","0","0","0","0","0"
"전라남도교육청","전라남도영암교육지원청","전라남도 영암군","S140001777","학산초등학교","02","공립","N","","복식부기","예산세출","16190000","74882000","45827000","41471000","33712000","136629000","0","2624000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001816","고금초등학교","02","공립","N","","복식부기","예산세출","19960000","125264000","51267000","21057000","59218000","128057000","0","1800000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001824","군외초등학교","02","공립","N","","복식부기","예산세출","15140000","186023000","91664000","38780000","54981000","91812000","0","2239000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001829","금당초등학교","02","공립","N","","복식부기","예산세출","16688000","75496000","58425000","13320000","52770000","81745000","0","1628000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001832","금일동초등학교","02","공립","N","","복식부기","예산세출","21811000","67442000","92408000","38392000","61710000","126278000","0","2320000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001835","금일초등학교","02","공립","N","","복식부기","예산세출","17760000","118452000","49063000","24620000","64520000","143455000","0","2800000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001840","넙도초등학교","02","공립","N","","복식부기","예산세출","29514000","94843000","100730000","53410000","107400000","205472000","0","6000000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001844","노화북초등학교","02","공립","N","","복식부기","예산세출","18104000","82009000","71224000","27496000","47310000","138280000","0","1484000"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140001845","노화중앙초등학교","02","공립","N","","복식부기","예산세출","16550000","80050000","45822000","19007000","40060000","123132000","0","1775000"
