"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","금전및 유가증권건수","금전및 유가증권금액","도서및 물품건수","도서및 물품금액","수목시설및 재산건수","수목시설및 재산금액","건수합계","금액합계","학교교육시설 보수확충금액","교육용기자재 및도서금액","학교체육학예 활동금액","학생복지및 자치활동지원금액","지출금액합계"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001432","서울홍파초등학교","02","공립","N","","1","600000","0","0","0","0","1","600000","0","0","0","1600000","1600000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001433","서울휘경초등학교","02","공립","N","","1","600000","0","0","0","0","1","600000","0","0","0","20020","20020"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001434","은석초등학교","02","사립","N","","207","39350000","5","31282000","0","0","212","70632000","50000","0","0","0","50000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001576","서울강남초등학교","02","공립","N","","2","2400000","0","0","0","0","2","2400000","0","0","0","2400000","2400000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001577","서울관악초등학교","02","공립","N","","3","4500000","0","0","0","0","3","4500000","0","0","0","4500000","4500000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001578","서울구암초등학교","02","공립","N","","4","90000000","0","0","0","0","4","90000000","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001579","서울난곡초등학교","02","공립","N","","7","8820030","2","170200","0","0","9","8990230","0","0","0","11280000","11280000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001580","서울난우초등학교","02","공립","N","","3","6550000","0","0","0","0","3","6550000","0","0","0","6550000","6550000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001581","서울난향초등학교","02","공립","N","","2","6450000","2","1423500","0","0","4","7873500","0","0","0","6450000","6450000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001582","서울남부초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001583","서울남사초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","468360","468360"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001584","서울남성초등학교","02","공립","N","","2","3500000","1","2420000","0","0","3","5920000","0","0","0","3500000","3500000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001585","서울노량진초등학교","02","공립","N","","1","500000","1","130000","0","0","2","630000","0","0","0","2500000","2500000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001586","서울당곡초등학교","02","공립","N","","1","2000000","0","0","0","0","1","2000000","51293000","0","0","2000000","53293000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001587","서울대림초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001588","서울동작초등학교","02","공립","N","","1","360000","0","0","0","0","1","360000","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001589","서울문창초등학교","02","공립","N","","2","1400000","0","0","0","0","2","1400000","0","0","0","400000","400000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001590","서울미성초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001591","서울본동초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001592","서울봉천초등학교","02","공립","N","","6","2250000","1","49800","0","0","7","2299800","20000000","0","250000","2700000","22950000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001593","서울사당초등학교","02","공립","N","","0","0","4","13900000","0","0","4","13900000","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001594","서울삼성초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001595","서울상도초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001596","서울신길초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","1000000","0","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001597","서울신남성초등학교","02","공립","N","","1","723080","0","0","0","0","1","723080","0","0","0","2223080","2223080"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001598","서울신림초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001599","서울신봉초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001600","서울신상도초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001601","서울신성초등학교","02","공립","N","","2","55450000","0","0","0","0","2","55450000","54007340","0","0","5570000","59577340"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001602","서울신우초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","319430","319430"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001603","서울영본초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001604","서울영화초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001605","서울원당초등학교","02","공립","N","","2","700000","0","0","0","0","2","700000","0","20","0","700000","700020"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001606","서울원신초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001607","서울은로초등학교","02","공립","N","","2","2200000","0","0","0","0","2","2200000","0","0","0","2200000","2200000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001608","서울은천초등학교","02","공립","N","","25","5200000","0","0","0","0","25","5200000","0","0","0","5200000","5200000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001609","서울인헌초등학교","02","공립","N","","3","1000000","0","0","0","0","3","1000000","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001610","서울청룡초등학교","02","공립","N","","1","400000","0","0","0","0","1","400000","0","0","0","400000","400000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001611","서울행림초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001612","서울흑석초등학교","02","공립","N","","1","400000","0","0","0","0","1","400000","0","56050","602250","400000","1058300"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001613","중앙대학교사범대학부속초등학교","02","사립","N","","3","5058620","1","2650000","0","0","4","7708620","0","2016650","0","0","2016650"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001733","동북초등학교","02","사립","N","","3","5014237","2","2856000","0","0","5","7870237","0","2100000","0","0","2100000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001734","상명초등학교","02","사립","N","","1","400000","1","2950000","0","0","2","3350000","1390","400010","0","0","401400"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001735","서울계상초등학교","02","공립","N","","1","2000000","0","0","0","0","1","2000000","0","0","0","2000000","2000000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001736","서울공릉초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001737","서울공연초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001738","서울노원초등학교","02","공립","N","","1","1500000","2","995400","0","0","3","2495400","0","0","0","1500000","1500000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001739","서울노일초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001740","서울녹천초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001741","서울누원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001742","서울당현초등학교","02","공립","Y","접수 및 지출 건수 및 금액이 모두 없어 해당 항목을 제외처리 함.","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001743","서울도봉초등학교","02","공립","N","","6","7600000","0","0","0","0","6","7600000","0","0","0","7600000","7600000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001744","서울동일초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001745","서울방학초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001746","서울백운초등학교","02","공립","N","","0","0","1","440000","0","0","1","440000","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001747","서울불암초등학교","02","공립","N","","2","4170","0","0","0","0","2","4170","30000000","0","0","0","30000000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001748","서울상경초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001749","서울상계초등학교","02","공립","N","","1","4800000","0","0","0","0","1","4800000","0","0","0","4800000","4800000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001750","서울상곡초등학교","02","공립","N","","0","0","0","0","1","360000000","1","360000000","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001751","서울상수초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001752","서울상원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001753","서울상월초등학교","02","공립","N","","1","30000000","0","0","0","0","1","30000000","30000000","0","0","0","30000000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001754","서울상천초등학교","02","공립","N","","1","500000","0","0","0","0","1","500000","0","0","0","500000","500000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001755","서울선곡초등학교","02","공립","N","","3","697240","0","0","0","0","3","697240","0","0","0","300000","300000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001756","서울수락초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001757","서울수암초등학교","02","공립","Y","접수및 지출건수 및 금액이 모두 없음.","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001758","서울숭미초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001759","서울신계초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001760","서울신방학초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001761","서울신상계초등학교","02","공립","N","","2","5700000","0","0","0","0","2","5700000","0","0","0","7895800","7895800"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001762","서울신창초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001763","서울신학초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001764","서울신화초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","578","578"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001765","서울쌍문초등학교","02","공립","N","","2","2000000","0","0","0","0","2","2000000","0","0","0","2100000","2100000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001766","서울연지초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","10","10"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001767","서울연촌초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001768","서울오봉초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","16582","16582"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001769","서울온곡초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001770","서울용동초등학교","02","공립","Y","학교발전기금이 없는 학교이므로 제외처리함.","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001771","서울용원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","435965","435965"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001772","서울원광초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001773","서울월계초등학교","02","공립","Y","접수 및 지출 건수 및 금액이 모두 없어 해당 항목을 제외처리 함.","","","","","","","","","","","","",""
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001774","서울월천초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001775","서울을지초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001776","서울자운초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001777","서울중계초등학교","02","공립","N","","2","2000000","0","0","0","0","2","2000000","0","0","0","2000000","2000000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001778","서울중원초등학교","02","공립","N","","1","600000","0","0","0","0","1","600000","0","0","0","602650","602650"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001779","서울중평초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001780","서울중현초등학교","02","공립","N","","0","0","1","1225000","0","0","1","1225000","0","0","0","400000","400000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001781","서울창경초등학교","02","공립","N","","1","900000","0","0","0","0","1","900000","0","0","0","900000","900000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001782","서울창도초등학교","02","공립","N","","2","2508250","0","0","0","0","2","2508250","0","0","0","2510718","2510718"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001783","서울창동초등학교","02","공립","N","","1","20000","0","0","0","0","1","20000","0","20000","0","0","20000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001784","서울창림초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001785","서울창원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001786","서울창일초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","6","6"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001787","서울청계초등학교","02","공립","N","","1","1200000","0","0","0","0","1","1200000","0","0","0","1200000","1200000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001788","서울초당초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001789","서울태랑초등학교","02","공립","N","","0","0","0","0","0","0","0","0","4178239","25821761","0","0","30000000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001790","서울태릉초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","2800000","2800000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001791","서울한천초등학교","02","공립","N","","0","0","1","300000","0","0","1","300000","10560000","0","0","0","10560000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001792","청원초등학교","02","사립","N","","1","380000","0","0","0","0","1","380000","0","0","0","687310","687310"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001793","태강삼육초등학교","02","사립","N","","1","45740","0","0","0","0","1","45740","0","0","0","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001794","한신초등학교","02","사립","N","","1","10170000","1","1850000","0","0","2","12020000","0","0","0","10170000","10170000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001795","화랑초등학교","02","사립","N","","3","3620000","0","0","0","0","3","3620000","3621565","0","0","0","3621565"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001966","경기초등학교","02","사립","N","","11","105740220","0","0","0","0","11","105740220","25611000","0","0","0","25611000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001967","명지초등학교","02","사립","N","","1","10000000","0","0","0","0","1","10000000","20000000","0","0","0","20000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001968","서울갈현초등학교","02","공립","N","","0","0","0","0","0","0","0","0","454090","0","0","500000","954090"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001969","서울고은초등학교","02","공립","N","","14","5550000","0","0","0","0","14","5550000","0","0","0","5550000","5550000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001970","서울공덕초등학교","02","공립","N","","22","303600000","0","0","0","0","22","303600000","61623000","124452570","0","3600000","189675570"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001971","서울구산초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001972","서울금화초등학교","02","공립","N","","1","1103590","1","1560000","0","0","2","2663590","0","0","0","720000","720000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001973","서울녹번초등학교","02","공립","N","","0","0","1","2420000","0","0","1","2420000","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001974","서울대신초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","44380","44380"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001975","서울대은초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001976","서울대조초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001977","서울동교초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001978","서울마포초등학교","02","공립","N","","14","3600510","0","0","0","0","14","3600510","469257","0","1948200","3600000","6017457"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001979","서울망원초등학교","02","공립","N","","2","600000","0","0","0","0","2","600000","0","0","0","600000","600000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001980","서울미동초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","426900","2400000","2826900"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001981","서울북가좌초등학교","02","공립","N","","14","10000050","0","0","0","0","14","10000050","0","0","0","4700000","4700000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001982","서울북성초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001983","서울북한산초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001984","서울불광초등학교","02","공립","N","","1","5450000","0","0","0","0","1","5450000","0","0","0","5450000","5450000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001985","서울상신초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001986","서울상암초등학교","02","공립","N","","0","0","0","0","0","0","0","0","1300000","0","0","0","1300000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001987","서울서강초등학교","02","공립","N","","1","1000000","3","12428000","0","0","4","13428000","2511","0","0","1000000","1002511"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001988","서울서교초등학교","02","공립","N","","0","0","1","4999500","0","0","1","4999500","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001989","서울성산초등학교","02","공립","N","","0","0","3","4965400","0","0","3","4965400","0","0","0","67869","67869"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001990","서울성서초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","6950","6950"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001991","서울성원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001992","서울소의초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001993","서울수색초등학교","02","공립","N","","2","1100000","0","0","0","0","2","1100000","0","0","100000","1000000","1100000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001994","서울신도초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001995","서울신북초등학교","02","공립","N","","1","5000000","0","0","0","0","1","5000000","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001996","서울신사초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001997","서울신석초등학교","02","공립","N","","0","0","3","4999500","0","0","3","4999500","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001998","서울아현초등학교","02","공립","N","","0","0","1","299460","0","0","1","299460","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001999","서울안산초등학교","02","공립","N","","1","2367190","0","0","0","0","1","2367190","0","5000000","0","0","5000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002000","서울역촌초등학교","02","공립","N","","1","1400000","0","0","0","0","1","1400000","0","0","0","1400000","1400000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002001","서울연가초등학교","02","공립","N","","2","1600000","0","0","0","0","2","1600000","60000000","0","0","1600000","61600000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002002","서울연신초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","2400000","2400000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002003","서울연은초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002004","서울연천초등학교","02","공립","N","","0","0","1","1980000","0","0","1","1980000","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002005","서울연희초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","1836","0","0","1836"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002006","서울염리초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002007","서울용강초등학교","02","공립","N","","1","2160000","2","2480000","0","0","3","4640000","0","0","0","2000000","2000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002008","서울은평초등학교","02","공립","N","","1","60000000","31","3532640","0","0","32","63532640","453728930","0","0","0","453728930"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002009","서울응암초등학교","02","공립","N","","5","8000000","0","0","0","0","5","8000000","0","0","500000","11200000","11700000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002010","서울인왕초등학교","02","공립","N","","1","60000000","0","0","0","0","1","60000000","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002011","서울중동초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","140000000","0","0","1000000","141000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010002012","서울증산초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002013","서울창서초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","136099","136099"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002014","서울창천초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","1860","1860"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010002015","서울한서초등학교","02","공립","N","","3","62200000","0","0","0","0","3","62200000","60000000","0","0","0","60000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002016","서울홍연초등학교","02","공립","N","","2","1700000","1","1205900","0","0","3","2905900","0","0","0","1000000","1000000"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002017","서울홍은초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010002018","서울홍제초등학교","02","공립","N","","0","0","1","2240000","0","0","1","2240000","0","0","0","0","0"
