"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"강원도교육청","강원도홍천교육지원청","","S100003091","속초초등학교월운분교장","02","공립","N","","0","0","5","10","5","10","2","0","0","0","0","0","0","0","0","0","0","5020610","0","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003292","태봉초등학교","02","공립","N","","5","56","31","322","36","378","210","2","40","0","0","0","0","0","0","0","0","16525230","0","32000000"
"강원도교육청","강원도강릉교육지원청","강원도 강릉시","S100003354","주문진초등학교삼덕분교장","02","공립","N","","1","13","3","13","4","26","13","1","2","0","0","0","0","0","0","0","0","14000000","0","1500000"
"강원도교육청","강원도화천교육지원청","강원도 화천군","S100003395","화천초등학교논미분교장","02","공립","N","","0","0","7","87","7","87","17","0","0","0","0","0","0","0","0","0","0","4854950","0","0"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100003468","화계초등학교대룡분교장","02","공립","N","","0","0","5","20","5","20","4","0","0","0","0","0","0","0","0","0","0","770000","0","0"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100003536","성림초등학교","02","공립","N","","0","0","20","577","20","577","318","1","20","0","0","1","20","0","0","0","16613740","1348590","0","0"
"강원도교육청","강원도속초양양교육지원청","강원도 속초시","S100003567","소야초등학교","02","공립","N","","0","0","12","207","12","207","207","1","24","0","0","0","0","0","0","0","9076500","26172000","0","11696230"
"강원도교육청","강원도동해교육지원청","강원도 동해시","S100003577","청운초등학교","02","공립","N","","0","0","10","450","10","450","353","2","40","0","0","0","0","0","0","0","8910740","1011100","0","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003709","동화초등학교","02","공립","N","","0","0","28","326","28","326","185","3","51","0","0","0","0","0","0","0","5339800","27977400","0","42000000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003713","단관초등학교","02","공립","N","","0","0","23","554","23","554","384","3","55","0","0","0","0","0","0","0","0","9477210","3924000","37296700"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003714","무실초등학교","02","공립","N","","0","0","15","187","15","187","99","3","42","0","0","0","0","2","0","0","3320200","7658950","0","14390000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100003736","성원초등학교","02","공립","N","","19","153","32","327","51","480","272","2","38","0","0","2","28","0","0","0","18920280","4406130","0","52000000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003739","구곡초등학교","02","공립","N","","6","158","13","336","19","494","294","3","53","0","0","0","0","0","0","0","2030000","12321350","2388000","40746000"
"강원도교육청","강원도속초양양교육지원청","강원도 속초시","S100003741","청봉초등학교","02","공립","N","","7","110","23","379","30","489","310","2","40","0","0","0","0","0","0","0","8610000","38680000","0","24455000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003745","반곡초등학교","02","공립","N","","14","156","62","717","76","873","458","2","40","0","0","1","21","0","0","0","33325050","2088675","0","40000000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003820","만대초등학교","02","공립","N","","5","61","16","211","21","272","144","4","64","0","0","0","0","0","0","0","5288200","10124110","0","52000000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003836","솔샘초등학교","02","공립","N","","0","0","55","684","55","684","375","1","20","0","0","0","0","0","0","0","15989100","12451120","1575000","18718930"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003844","버들초등학교","02","공립","N","","0","0","61","793","61","793","490","5","95","0","0","0","0","0","0","0","0","0","684000","13436000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100003896","장학초등학교","02","공립","N","","0","0","14","572","14","572","259","2","40","0","0","0","0","0","0","0","22012150","3971510","0","27950000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100003975","섬강초등학교","02","공립","N","","0","0","19","348","19","348","348","3","60","0","0","0","0","0","0","0","0","0","0","27981080"
"강원도교육청","강원도강릉교육지원청","강원도 강릉시","S100004002","유천초등학교","02","공립","N","","0","0","19","339","19","339","167","2","40","0","0","0","0","0","0","0","6500420","647560","0","0"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100004016","퇴계초등학교","02","공립","N","","0","0","15","266","15","266","210","3","45","0","0","0","0","0","0","0","0","0","0","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100004018","샘마루초등학교","02","공립","N","","4","60","31","389","35","449","266","3","60","0","0","0","0","0","0","0","0","0","0","0"
"충청북도교육청","교육부","충청북도 청주시 서원구","S000003528","청주교육대학교부설초등학교","02","국립","N","","6","98","29","448","35","546","314","1","20","0","0","0","0","0","0","0","0","0","0","52058000"
"충청북도교육청","교육부","충청북도 청주시 흥덕구","S000003536","한국교원대학교부설월곡초등학교","02","국립","N","","0","0","49","531","49","531","227","3","51","0","0","0","0","0","0","0","4700540","10887000","3816000","124000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000278","감물초등학교","02","공립","N","","0","0","13","318","13","318","47","2","17","0","0","3","30","4","0","0","0","12800000","0","5120000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000286","괴산명덕초등학교","02","공립","N","","1","9","14","157","15","166","89","2","35","0","0","0","0","0","0","0","6140000","22832000","0","14694000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 증평군","S110000290","도안초등학교","02","공립","N","","6","90","14","208","20","298","92","1","24","0","0","0","0","0","0","0","0","22191960","0","23766340"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000293","동인초등학교","02","공립","N","","0","0","7","133","7","133","133","2","39","0","0","0","0","0","0","0","0","22200000","0","35000000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000296","목도초등학교","02","공립","N","","7","63","32","300","39","363","52","1","20","0","0","0","0","0","0","0","0","59833010","0","23582020"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000297","문광초등학교","02","공립","N","","5","58","23","235","28","293","58","1","20","0","0","0","0","0","0","0","0","39323000","0","17750000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000300","백봉초등학교","02","공립","N","","2","17","16","120","18","137","35","1","17","0","0","0","0","0","0","0","0","16445800","0","28393310"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000303","보광초등학교","02","공립","N","","0","0","26","354","26","354","84","1","31","0","0","0","0","2","0","0","0","22220000","0","33079000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 증평군","S110000308","삼보초등학교","02","공립","N","","9","128","13","174","22","302","183","1","23","0","0","0","0","0","0","0","4892000","80119980","0","31998770"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000311","소수초등학교","02","공립","N","","4","18","13","128","17","146","34","1","24","0","0","0","0","1","0","0","0","21270000","0","18713000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000314","송면초등학교","02","공립","N","","0","0","18","135","18","135","135","2","52","0","0","0","0","0","0","0","0","9378000","0","18188000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000323","연풍초등학교","02","공립","N","","3","23","22","156","25","179","27","1","16","0","0","0","0","0","0","0","0","16997620","0","16500000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000333","장연초등학교","02","공립","N","","5","39","22","249","27","288","39","1","12","0","0","0","0","1","0","0","0","22057000","0","45782540"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 증평군","S110000338","죽리초등학교","02","공립","N","","4","59","33","460","37","519","95","2","40","0","0","0","0","0","0","0","0","29200000","0","35000000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 증평군","S110000340","증평초등학교","02","공립","N","","12","151","41","457","53","608","303","1","37","1","8","0","0","0","0","0","0","36000000","0","48300000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000341","청안초등학교","02","공립","N","","11","73","27","265","38","338","39","1","24","0","0","0","0","3","0","0","0","27090000","0","17500000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000342","청천초등학교","02","공립","N","","4","33","15","195","19","228","40","1","16","0","0","1","24","1","0","0","0","7300000","0","59950000"
"충청북도교육청","충청북도괴산증평교육지원청","충청북도 괴산군","S110000346","칠성초등학교","02","공립","N","","2","21","21","238","23","259","54","1","21","0","0","0","0","0","0","0","0","48780000","0","17500000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000358","가곡초등학교","02","공립","N","","3","16","9","70","12","86","56","1","9","0","0","1","11","1","0","0","0","21200000","0","27100000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000359","가곡초등학교대곡분교장","02","공립","N","","1","6","4","47","5","53","34","0","0","0","0","1","11","0","0","0","0","21200000","0","11000000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000360","가곡초등학교보발분교장","02","공립","N","","1","3","1","3","2","6","3","0","0","0","0","0","0","0","0","0","0","21200000","0","0"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000364","가평초등학교","02","공립","N","","3","64","5","102","8","166","24","1","24","0","0","0","0","0","0","0","0","24640000","0","17500000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000368","단양초등학교","02","공립","N","","4","74","16","229","20","303","303","3","57","0","0","0","0","0","0","0","4762000","42800000","0","11340000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000373","단천초등학교","02","공립","N","","3","43","8","130","11","173","36","1","15","0","0","1","21","0","0","0","0","40556000","0","16500000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000376","대가초등학교","02","공립","N","","2","12","7","130","9","142","24","1","17","0","0","0","0","1","0","0","0","17500000","0","18230000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000377","대강초등학교","02","공립","N","","1","7","15","101","16","108","38","1","15","0","0","1","23","0","0","0","0","21680000","0","27500000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000387","매포초등학교","02","공립","N","","7","118","7","131","14","249","98","2","28","0","0","0","0","1","0","0","2655119","49200000","0","98133260"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000388","별방초등학교","02","공립","N","","0","0","13","56","13","56","12","1","9","0","0","0","0","0","0","0","0","26152000","0","17500000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000393","상진초등학교","02","공립","N","","6","140","5","46","11","186","92","2","25","0","0","1","15","0","0","0","0","25844000","0","46000000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000396","어상천초등학교","02","공립","N","","3","21","5","83","8","104","30","1","19","0","0","0","0","0","0","0","0","24200000","0","4000000"
"충청북도교육청","충청북도단양교육지원청","충청북도 단양군","S110000404","영춘초등학교","02","공립","N","","5","85","10","107","15","192","54","1","15","0","0","0","0","3","0","0","0","17500000","0","27870000"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000422","관기초등학교","02","공립","N","","0","0","16","130","16","130","30","1","19","0","0","0","0","2","0","0","0","27645200","0","19281810"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000427","내북초등학교","02","공립","N","","1","4","16","102","17","106","23","1","23","0","0","0","0","0","0","0","0","21670000","0","17500000"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000431","동광초등학교","02","공립","N","","0","0","12","377","12","377","216","3","60","0","0","0","0","1","0","0","6700000","53641100","0","52500000"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000444","산외초등학교","02","공립","N","","0","0","6","89","6","89","16","1","16","0","0","0","0","0","0","0","0","24298450","0","15001750"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000448","보은삼산초등학교","02","공립","N","","4","44","15","171","19","215","146","2","46","0","0","0","0","0","0","0","2560000","54300000","0","45000000"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000452","세중초등학교","02","공립","N","","1","25","5","118","6","143","25","1","25","0","0","0","0","0","0","0","0","38300000","0","50468000"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000454","속리초등학교","02","공립","N","","4","30","19","240","23","270","45","1","24","0","0","1","21","1","0","0","0","33578400","0","27478950"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000456","송죽초등학교","02","공립","N","","0","0","13","43","13","43","11","1","11","1","6","0","0","3","0","0","0","15950000","0","30800000"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000457","수정초등학교","02","공립","N","","6","38","25","183","31","221","46","1","16","0","0","0","0","0","0","0","0","26910580","0","47959300"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000461","수한초등학교","02","공립","N","","0","0","13","235","13","235","31","1","12","0","0","0","0","2","0","0","0","30440000","0","17500000"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000466","종곡초등학교","02","공립","N","","0","0","22","222","22","222","37","1","20","0","0","0","0","0","0","0","0","28317350","0","57265840"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000468","탄부초등학교","02","공립","N","","0","0","5","95","5","95","19","1","19","0","0","0","0","1","0","0","0","24340000","0","17500910"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000470","판동초등학교","02","공립","N","","0","0","15","132","15","132","37","1","20","0","0","0","0","0","0","0","0","21639000","0","22950980"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000472","회남초등학교","02","공립","N","","0","0","15","75","15","75","15","1","15","0","0","0","0","3","0","0","0","20036000","0","42598170"
"충청북도교육청","충청북도보은교육지원청","충청북도 보은군","S110000478","회인초등학교","02","공립","N","","1","36","12","341","13","377","53","1","16","0","0","0","0","2","0","0","0","44456530","0","17500000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000501","매곡초등학교","02","공립","N","","0","0","8","77","8","77","19","1","19","0","0","0","0","1","0","0","0","14040000","0","17500000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000508","부용초등학교","02","공립","N","","3","39","7","66","10","105","105","2","19","0","0","0","0","0","0","0","0","16680770","150000","52026800"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000512","상촌초등학교","02","공립","N","","0","0","5","112","5","112","39","1","21","0","0","0","0","0","0","0","0","23530000","0","22000000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000519","심천초등학교","02","공립","N","","0","0","16","94","16","94","21","1","7","0","0","0","0","0","0","0","0","18217000","0","17044000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000522","양강초등학교","02","공립","N","","2","14","15","121","17","135","33","1","16","0","0","0","0","1","0","0","0","31480000","0","29550000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000524","양산초등학교","02","공립","N","","3","33","6","66","9","99","34","1","19","0","0","0","0","2","0","0","0","23686000","0","20216000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000527","구룡초등학교","02","공립","N","","2","31","6","98","8","129","55","1","22","0","0","0","0","1","0","0","0","10683710","0","17787352"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000528","영동초등학교","02","공립","N","","0","0","30","256","30","256","198","2","40","0","0","3","40","0","0","0","0","22479670","13680000","9051120"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000535","용화초등학교","02","공립","N","","10","52","8","51","18","103","26","1","10","1","6","0","0","0","0","0","0","11700000","0","24267190"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000539","이수초등학교","02","공립","N","","0","0","19","212","19","212","121","2","43","0","0","0","0","1","0","0","0","42205000","0","38600000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000548","추풍령초등학교","02","공립","N","","0","0","10","97","10","97","33","1","21","1","16","0","0","0","0","0","0","16760000","0","30800000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000552","학산초등학교","02","공립","N","","0","0","16","146","16","146","34","1","13","0","0","0","0","1","0","0","0","12609560","0","18213360"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110000555","황간초등학교","02","공립","N","","0","0","16","175","16","175","90","1","23","0","0","0","0","2","0","0","0","17685000","0","21181000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000566","군남초등학교","02","공립","N","","0","0","10","88","10","88","35","1","16","0","0","0","0","2","0","0","0","29409000","0","17500000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000569","군서초등학교","02","공립","N","","0","0","18","188","18","188","33","1","17","0","0","0","0","1","0","0","0","32396500","0","11425000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000574","동이초등학교","02","공립","N","","4","22","18","133","22","155","37","1","21","0","0","0","0","1","0","0","0","23380000","0","17500000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000575","동이초등학교우산분교장","02","공립","N","","5","35","11","75","16","110","20","1","20","0","0","0","0","1","0","0","0","18110000","0","16500000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000577","삼양초등학교","02","공립","N","","7","42","37","402","44","444","322","4","83","0","0","0","0","0","0","0","0","114915500","0","97022000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000580","안남초등학교","02","공립","N","","0","0","20","175","20","175","25","1","11","0","0","0","0","1","0","0","0","20086000","0","17500000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000581","안내초등학교","02","공립","N","","0","0","17","200","17","200","34","1","21","0","0","0","0","2","0","0","0","29218000","0","17500000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000593","이원초등학교","02","공립","N","","0","0","17","279","17","279","74","1","16","0","0","0","0","0","0","0","0","38172000","0","18550000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000595","죽향초등학교","02","공립","N","","11","108","13","151","24","259","137","2","38","0","0","0","0","0","0","0","0","9278370","0","35000000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000597","증약초등학교","02","공립","N","","1","23","11","320","12","343","44","1","18","0","0","0","0","0","0","0","0","33616480","0","27500000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000599","증약초등학교대정분교장","02","공립","N","","2","10","4","21","6","31","6","1","6","0","0","0","0","1","0","0","0","13022000","0","10799000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000604","청산초등학교","02","공립","N","","3","21","13","129","16","150","39","1","12","0","0","0","0","1","0","0","0","25809000","0","17500000"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110000607","청성초등학교","02","공립","N","","4","27","12","69","16","96","16","1","16","0","0","0","0","0","0","0","0","20309000","0","17500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000624","감곡초등학교","02","공립","N","","0","0","7","211","7","211","158","3","56","0","0","0","0","0","0","0","0","27155850","0","72500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000627","남신초등학교","02","공립","N","","9","163","22","250","31","413","181","2","44","0","0","0","0","1","0","0","0","20160000","0","46250000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000629","능산초등학교","02","공립","N","","2","18","12","90","14","108","18","1","18","0","0","0","0","0","0","0","0","13456000","0","27500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000630","대소초등학교","02","공립","N","","2","37","37","399","39","436","260","3","64","0","0","0","0","1","0","0","346000","65130000","0","53342090"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000633","맹동초등학교","02","공립","N","","6","55","12","101","18","156","57","1","18","0","0","0","0","0","0","0","0","19260000","0","17500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000635","무극초등학교","02","공립","N","","0","0","25","358","25","358","195","2","40","0","0","0","0","0","0","0","7729800","33011890","3780000","53081530"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000638","부윤초등학교","02","공립","N","","0","0","22","122","22","122","37","2","28","0","0","0","0","2","0","0","565000","14678250","0","45210180"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000640","삼성초등학교","02","공립","N","","0","0","29","342","29","342","160","1","20","0","0","0","0","2","0","0","16465750","34182000","0","25665690"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000642","생극초등학교","02","공립","N","","0","0","5","161","5","161","73","1","20","0","0","0","0","0","0","0","0","21042000","0","17500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000646","소이초등학교","02","공립","N","","0","0","7","54","7","54","54","1","27","0","0","0","0","0","0","0","0","30687180","0","17500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000648","수봉초등학교","02","공립","N","","1","9","10","182","11","191","191","2","36","0","0","0","0","0","0","0","12841750","42952500","0","58300000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000649","쌍봉초등학교","02","공립","N","","0","0","10","54","10","54","54","2","23","0","0","0","0","0","0","0","0","43480000","0","45000000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000650","오갑초등학교","02","공립","N","","1","34","4","34","5","68","34","1","12","0","0","0","0","0","0","0","0","22858660","0","16500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000652","오선초등학교","02","공립","N","","5","43","13","136","18","179","56","1","17","0","0","0","0","0","0","0","0","21448900","0","18105390"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000653","용천초등학교","02","공립","N","","0","0","37","427","37","427","290","2","40","0","0","0","0","0","0","0","28985000","34773900","5480000","35000000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000654","원남초등학교","02","공립","N","","3","31","21","284","24","315","60","1","17","1","16","0","0","1","0","0","0","27040000","0","30800000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000657","원당초등학교","02","공립","N","","0","0","16","213","16","213","62","1","13","0","0","4","49","0","0","0","0","0","0","0"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000660","청룡초등학교","02","공립","N","","1","24","6","227","7","251","52","1","15","0","0","2","37","1","0","0","0","22201260","1699970","39439160"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000663","평곡초등학교","02","공립","N","","1","21","8","122","9","143","39","1","16","0","0","0","0","0","0","0","0","21690000","0","17500000"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110000664","하당초등학교","02","공립","N","","1","16","8","235","9","251","62","2","42","0","0","1","20","62","0","0","0","17935000","0","45000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000683","금성초등학교","02","공립","N","","3","32","13","138","16","170","32","1","12","0","0","0","0","0","0","0","0","16322690","0","11858790"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000688","남당초등학교","02","공립","N","","2","20","17","164","19","184","69","2","38","0","0","0","0","0","0","0","0","6710000","0","37807990"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000689","남천초등학교","02","공립","N","","0","0","8","77","8","77","44","1","20","0","0","0","0","0","0","0","5082650","4099750","0","12800000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000696","동명초등학교","02","공립","N","","2","20","12","120","14","140","140","2","38","0","0","0","0","0","0","0","0","0","0","45000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000698","두학초등학교","02","공립","N","","1","26","6","147","7","173","41","1","17","1","3","0","0","0","0","0","0","40810000","0","30800000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000700","명지초등학교","02","공립","N","","0","0","33","342","33","342","238","2","38","0","0","0","0","0","0","0","0","0","1791000","34834880"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000701","백운초등학교","02","공립","N","","0","0","23","299","23","299","52","1","11","0","0","0","0","0","0","0","0","34826000","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000706","봉양초등학교","02","공립","N","","0","0","18","207","18","207","58","1","22","0","0","0","0","0","0","0","0","28021000","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000717","송학초등학교","02","공립","N","","0","0","13","225","13","225","56","1","20","0","0","0","0","0","0","0","0","20549000","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000721","수산초등학교","02","공립","N","","8","30","11","87","19","117","21","1","11","0","0","0","0","0","0","0","0","19483040","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000726","신백초등학교","02","공립","N","","7","145","3","110","10","255","255","2","40","0","0","0","0","0","0","0","0","14910980","0","25000000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000731","왕미초등학교","02","공립","N","","4","28","28","346","32","374","186","1","20","0","0","0","0","0","0","0","2548000","21582430","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000732","용두초등학교","02","공립","N","","0","0","11","76","11","76","64","2","25","0","0","0","0","0","0","0","0","15033600","0","37170000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000739","의림초등학교","02","공립","N","","0","0","0","0","0","0","0","2","39","0","0","0","0","0","0","0","0","0","0","45805940"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000741","제천덕산초등학교","02","공립","N","","3","21","9","95","12","116","43","1","16","0","0","0","0","0","0","0","0","22203050","0","1750000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000743","제천중앙초등학교","02","공립","N","","3","52","8","172","11","224","172","2","34","0","0","1","19","0","0","0","5011250","3226250","46500000","0"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000746","청풍초등학교","02","공립","N","","0","0","15","119","15","119","24","1","21","0","0","0","0","0","0","0","0","18163000","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000753","한송초등학교","02","공립","N","","0","0","14","83","14","83","12","1","12","0","0","0","0","0","0","0","0","17916000","0","17500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000756","홍광초등학교","02","공립","N","","2","24","15","178","17","202","139","1","20","0","0","0","0","0","0","0","5325500","751000","0","1750000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000757","화당초등학교","02","공립","N","","0","0","32","212","32","212","55","4","41","0","0","0","0","0","0","0","0","30432000","0","72500000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110000760","화산초등학교","02","공립","N","","0","0","12","114","12","114","84","1","20","0","0","0","0","0","0","0","0","0","0","45852940"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000769","구정초등학교","02","공립","N","","2","27","51","657","53","684","73","1","22","0","0","0","0","0","0","0","0","39532570","0","17500000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000771","금구초등학교","02","공립","N","","0","0","22","180","22","180","52","1","22","0","0","0","0","0","0","0","0","28800000","0","17500000"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110000773","만승초등학교","02","공립","N","","7","108","11","225","18","333","283","2","43","0","0","0","0","1","0","0","0","52180000","0","35000000"
