"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001375","우산초등학교","02","공립","N","","0","0","8","160","8","160","110","2","37","0","0","0","0","0","0","44035150","26402830","0","28398770"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001376","원주삼육초등학교","02","사립","N","","40","325","97","707","137","1032","339","0","0","0","0","1","20","0","0","472394000","16950000","0","24000000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001377","원주초등학교","02","공립","Y","운영 및 지원현황은 유지","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001379","일산초등학교","02","공립","N","","4","31","31","259","35","290","155","2","34","0","0","0","0","0","0","73539960","46074700","0","29980000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001380","장양초등학교","02","공립","N","","0","0","6","133","6","133","53","1","16","0","0","0","0","0","0","0","21600000","0","5200000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001382","중앙초등학교","02","공립","N","","0","0","0","0","0","0","0","1","16","0","0","0","0","0","0","19853200","10226200","0","15550000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001383","지정초등학교","02","공립","N","","0","0","13","131","13","131","62","1","17","0","0","4","29","0","0","0","18340000","0","22000000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001392","치악초등학교","02","공립","N","","5","20","7","28","12","48","0","2","34","0","0","0","0","0","0","75859000","42570000","0","27100000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001393","태장초등학교","02","공립","N","","0","0","0","0","0","0","0","3","60","0","0","0","0","0","0","134926660","51951720","10141000","29717360"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001395","평원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173825490","51316990","0","27100000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001396","학성초등학교","02","공립","N","","0","0","0","0","0","0","0","2","40","0","0","0","0","0","0","60494430","25803570","0","28000000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001397","호저초등학교","02","공립","N","","0","0","11","130","11","130","35","1","19","0","0","4","38","0","0","0","5600000","0","17300000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001399","황둔초등학교","02","공립","N","","0","0","4","37","4","37","16","0","0","0","0","3","16","0","0","0","1400000","0","0"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001402","흥양초등학교","02","공립","N","","0","0","10","255","10","255","46","0","0","0","0","6","32","0","0","0","16828020","0","550000"
"강원도교육청","강원도원주교육지원청","강원도 원주시","S100001403","흥업초등학교","02","공립","N","","0","0","0","0","0","0","0","1","20","0","0","0","0","0","0","22580910","3016280","0","22500000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001474","귀둔초등학교","02","공립","N","","2","29","9","137","11","166","18","0","0","0","0","1","18","0","0","0","17810000","0","15000000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001475","기린초등학교","02","공립","N","","0","0","47","573","47","573","152","1","19","0","0","1","66","0","0","0","38090000","0","13500000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001484","기린초등학교방동분교장","02","공립","N","","0","0","5","10","5","10","2","0","0","0","0","2","4","0","0","0","12250000","0","10000000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001492","부평초등학교","02","공립","N","","2","17","20","206","22","223","64","1","23","0","0","0","0","0","0","0","28200000","0","17290000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001501","상남초등학교","02","공립","N","","0","0","9","68","9","68","25","1","13","0","0","4","12","0","0","0","19020000","0","10000000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001506","서화초등학교서성분교장","02","공립","N","","0","0","5","15","5","15","3","0","0","0","0","5","3","0","0","0","1381950","0","15722100"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001507","서화초등학교","02","공립","N","","1","8","10","187","11","195","85","1","19","0","0","0","0","0","0","0","21800000","0","13500000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001510","원통초등학교신덕분교장","02","공립","N","","0","0","7","36","7","36","6","0","0","0","0","1","6","0","0","0","3000000","0","7620000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001513","어론초등학교","02","공립","N","","2","45","9","334","11","379","106","1","16","0","0","3","45","0","0","0","4710000","0","13150000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001518","용대초등학교","02","공립","N","","1","28","9","191","10","219","34","1","10","0","0","0","0","0","0","3240000","2414000","0","12550000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001523","원통초등학교","02","공립","N","","0","0","15","312","15","312","312","1","20","0","0","0","0","0","0","5836000","42768000","0","20570000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001527","월학초등학교","02","공립","N","","0","0","6","82","6","82","19","0","0","0","0","2","19","0","0","0","8000000","0","12000000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001528","인제남초등학교","02","공립","N","","0","0","0","0","0","0","0","2","36","0","0","0","0","0","0","8235000","35872250","0","43170890"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001534","인제초등학교","02","공립","N","","0","0","0","0","0","0","0","2","36","0","0","0","0","0","0","3073000","30410000","2660000","34000000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001541","기린초등학교진동분교장","02","공립","N","","0","0","6","36","6","36","6","0","0","0","0","1","6","0","0","0","1750000","0","5920000"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001543","하남초등학교","02","공립","N","","0","0","7","192","7","192","34","1","13","0","0","0","0","0","0","0","9988990","0","16947920"
"강원도교육청","강원도인제교육지원청","강원도 인제군","S100001545","한계초등학교","02","공립","N","","2","31","14","192","16","223","51","1","20","0","0","0","0","0","0","0","8760000","0","15448000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001585","갈래초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000","0","500000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001590","고한초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","4012000","2400000","2218000","962000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001603","남선초등학교","02","공립","N","","0","0","10","113","10","113","29","0","0","0","0","2","16","0","0","0","8790000","0","1000000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001609","남선초등학교남창분교장","02","공립","N","","0","0","6","9","6","9","9","0","0","0","0","3","3","0","0","0","3500000","0","0"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001613","남평초등학교","02","공립","N","","0","0","11","275","11","275","25","0","0","0","0","1","25","0","0","0","15870000","0","8640000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001631","백전초등학교","02","공립","N","","0","0","6","19","6","19","19","0","0","0","0","1","19","0","0","0","7400000","0","0"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001633","벽탄초등학교","02","공립","N","","1","21","4","66","5","87","21","0","0","0","0","1","21","0","0","0","2035310","0","4810000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001637","봉양초등학교","02","공립","N","","1","14","9","193","10","207","77","1","19","0","0","0","0","0","0","0","29296000","0","28677600"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001641","북평초등학교","02","공립","N","","0","0","0","0","0","0","0","1","15","0","0","0","0","0","0","2079000","21200000","0","12550000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001645","사북초등학교","02","공립","N","","0","0","7","198","7","198","145","3","45","0","0","0","0","0","0","3536000","34700000","10310000","50155000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001654","여량초등학교","02","공립","N","","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0","6613450","0","12059650"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001659","예미초등학교","02","공립","N","","2","37","13","116","15","153","42","1","14","0","0","0","0","0","0","0","26941040","0","14189110"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001665","예미초등학교운치분교장","02","공립","N","","0","0","3","15","3","15","5","0","0","0","0","0","0","0","0","0","4920000","0","0"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001669","임계초등학교","02","공립","N","","4","52","13","197","17","249","76","1","15","0","0","0","0","0","0","0","1613000","0","12541020"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001684","정선초등학교","02","공립","N","","0","0","21","219","21","219","150","2","41","1","9","0","0","0","0","15000000","54800000","0","35000000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001685","정선초등학교가수분교장","02","공립","N","","0","0","5","30","5","30","30","0","0","0","0","1","6","0","0","0","6500000","0","4353000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001691","증산초등학교","02","공립","N","","0","0","0","0","0","0","0","1","10","0","0","0","0","0","0","0","2737640","0","12819030"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001693","함백초등학교","02","공립","N","","0","0","14","156","14","156","53","1","19","0","0","0","0","0","0","0","2100000","0","12000000"
"강원도교육청","강원도정선교육지원청","강원도 정선군","S100001696","화동초등학교","02","공립","N","","0","0","8","35","8","35","35","0","0","0","0","1","35","0","0","0","7450000","0","0"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001742","근남초등학교","02","공립","N","","0","0","9","199","9","199","63","1","20","0","0","0","0","0","0","15358100","22545420","0","13551190"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001743","김화초등학교","02","공립","N","","0","0","0","0","0","0","0","1","20","0","0","0","0","0","0","0","13951000","0","16208450"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001745","내대초등학교","02","공립","N","","0","0","19","187","19","187","39","1","17","0","0","0","0","0","0","0","37635000","0","14050000"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001746","도창초등학교","02","공립","N","","0","0","5","50","5","50","10","0","0","0","0","1","10","0","0","0","8650580","0","11867990"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001748","동송초등학교","02","공립","N","","0","0","34","402","34","402","251","1","39","0","0","1","13","0","0","41843510","72031230","0","52000000"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001750","묘장초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16531830","0","11983000"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001751","문혜초등학교","02","공립","N","","3","51","5","106","8","157","40","1","16","0","0","0","0","0","0","1678700","8060000","0","14290820"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001753","서면초등학교","02","공립","N","","2","34","6","116","8","150","50","1","20","0","0","0","0","0","0","9606600","8973000","0","18121410"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001754","신철원초등학교","02","공립","N","","0","0","19","449","19","449","203","2","40","0","0","0","0","0","0","77252000","38500000","0","22320000"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001757","오덕초등학교","02","공립","N","","2","24","5","88","7","112","66","1","15","0","0","0","0","0","0","1427500","15272500","0","12900260"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001758","와수초등학교","02","공립","N","","1","32","6","175","7","207","106","2","39","0","0","1","68","0","0","9579500","21138500","0","63560000"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001760","용정초등학교","02","공립","N","","3","30","8","37","11","67","35","1","10","0","0","0","0","0","0","0","36502000","0","10000000"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001766","장흥초등학교","02","공립","N","","1","5","12","202","13","207","58","1","21","0","0","1","29","0","0","13477000","14703000","0","21070000"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001768","철원초등학교","02","공립","N","","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","17067500","23491080","0","15218050"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001770","청양초등학교","02","공립","N","","5","72","22","212","27","284","92","1","20","0","0","1","28","0","0","15312750","34347000","0","26162310"
"강원도교육청","강원도철원교육지원청","강원도 철원군","S100001771","토성초등학교","02","공립","N","","0","0","8","72","8","72","72","0","0","0","0","4","20","0","0","0","15243000","0","4500000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001818","가산초등학교","02","공립","N","","0","0","7","371","7","371","80","1","18","0","0","0","0","0","0","0","19528300","0","14536020"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001823","광판초등학교","02","공립","N","","0","0","0","0","0","0","0","1","11","0","0","0","0","0","0","2914200","5368000","0","18877570"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001825","교동초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35383490","24567450","0","23000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001826","근화초등학교","02","공립","N","","0","0","0","0","0","0","0","2","41","0","0","0","0","0","0","74227790","12758800","0","0"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001827","금병초등학교","02","공립","N","","0","0","0","0","0","0","0","2","40","0","0","0","0","0","0","41244790","11318980","0","26204030"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001829","금산초등학교","02","공립","N","","0","0","15","280","15","280","85","1","20","0","0","3","20","0","0","0","12085600","0","17075980"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001831","남부초등학교","02","공립","N","","22","264","34","368","56","632","350","2","40","0","0","1","24","0","0","179244700","21967750","0","39863720"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001832","남산초등학교","02","공립","N","","0","0","16","346","16","346","76","1","22","0","0","0","0","0","0","650000","40380000","0","13000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001833","남춘천초등학교","02","공립","N","","4","83","11","206","15","289","151","2","41","0","0","1","20","0","0","126577900","36707050","0","40000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001835","당림초등학교","02","공립","N","","0","0","7","86","7","86","86","0","0","0","0","7","86","0","0","0","8001000","0","10400000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001838","동내초등학교","02","공립","N","","0","0","10","273","10","273","160","2","40","0","0","0","0","0","0","56578110","17089000","0","40782000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001840","동부초등학교","02","공립","N","","7","49","24","237","31","286","182","2","40","0","0","0","0","0","0","88930570","29334220","0","27000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001842","동춘천초등학교","02","공립","N","","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","67739040","19641170","0","27099600"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001843","만천초등학교","02","공립","N","","0","0","17","218","17","218","157","2","37","0","0","0","0","0","0","123480380","34541830","0","63000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001852","봄내초등학교","02","공립","N","","0","0","27","224","27","224","167","2","40","0","0","1","20","0","0","115942340","35482590","0","48200000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001853","봉의초등학교","02","공립","N","","0","0","7","193","7","193","120","2","40","0","0","0","0","0","0","49365000","11594200","0","27800000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001854","부안초등학교","02","공립","N","","0","0","0","0","0","0","0","5","95","0","0","0","0","0","0","125106860","27105510","0","69511000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001858","상천초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2343000","51652830","4869000","15189000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001862","서상초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5658500","24042860","0","12024400"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001865","남산초등학교서천분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11472000","0","0"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001867","석사초등학교","02","공립","N","","0","0","0","0","0","0","0","2","33","0","0","0","0","0","0","104954600","30152550","0","0"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001869","소양초등학교","02","공립","N","","0","0","31","467","31","467","277","2","40","0","0","1","31","0","0","123632310","18463980","0","40800000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001870","송화초등학교","02","공립","N","","0","0","12","100","12","100","34","1","10","0","0","0","0","0","0","0","15357460","0","9911040"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001872","신남초등학교","02","공립","N","","0","0","35","332","35","332","159","2","40","0","0","0","0","0","0","113406000","17864800","0","28550000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001873","신동초등학교","02","공립","N","","0","0","0","0","0","0","0","2","40","0","0","0","0","0","0","47382860","9625500","0","32490000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001875","오동초등학교","02","공립","N","","0","0","12","193","12","193","57","1","17","0","0","1","39","0","0","12615500","51231400","0","25494790"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001881","우석초등학교","02","공립","N","","0","0","13","268","13","268","161","2","43","0","0","1","19","0","0","94813440","22900320","0","68200000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001883","조양초등학교","02","공립","N","","0","0","13","60","13","60","60","1","14","0","0","2","46","0","0","0","46050000","0","5700000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001884","중앙초등학교","02","공립","N","","2","83","10","306","12","389","213","2","40","0","0","0","0","0","0","71056960","22140930","0","35556000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001885","지촌초등학교지암분교장","02","공립","N","","0","0","3","46","3","46","16","0","0","0","0","1","16","0","0","0","8555000","0","11000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001888","지촌초등학교","02","공립","N","","0","0","9","165","9","165","27","1","11","0","0","1","16","0","0","0","11500000","0","7520000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001892","천전초등학교","02","공립","N","","0","0","0","0","0","0","0","1","20","0","0","1","20","0","0","0","19400000","0","26726330"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001894","추곡초등학교","02","공립","N","","0","0","4","46","4","46","12","0","0","0","0","4","12","0","0","0","6636000","0","11000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001896","춘천삼육초등학교","02","사립","N","","17","188","15","344","32","532","156","0","0","0","0","2","30","0","0","247236420","7700000","7305000","24000000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001897","춘천초등학교","02","공립","N","","0","0","23","197","23","197","109","2","40","0","0","0","0","0","0","96742240","20275650","0","28864270"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001901","호반초등학교","02","공립","N","","0","0","0","0","0","0","0","1","13","0","0","0","0","0","0","91728000","42388080","0","25550000"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001902","효제초등학교","02","공립","N","","0","0","11","178","11","178","96","2","38","0","0","0","0","0","0","32390100","21041400","0","26999620"
"강원도교육청","강원도춘천교육지원청","강원도 춘천시","S100001903","후평초등학교","02","공립","N","","0","0","0","0","0","0","0","2","38","0","0","0","0","0","0","83911750","34316170","0","27100000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001970","동점초등학교","02","공립","N","","0","0","6","19","6","19","19","0","0","0","0","0","0","0","0","0","2366860","0","0"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001972","미동초등학교","02","공립","N","","3","27","11","90","14","117","28","0","0","0","0","1","30","0","0","0","8640000","0","12000000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001977","삼성초등학교","02","공립","N","","4","32","20","188","24","220","48","1","15","0","0","0","0","0","0","0","10526140","0","13238330"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001978","상장초등학교","02","공립","N","","0","0","0","0","0","0","0","1","18","0","0","1","9","0","0","8058000","26320000","0","25000000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001979","장성초등학교","02","공립","N","","0","0","17","167","17","167","71","1","14","0","0","0","0","0","0","0","20720000","0","13500000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001980","철암초등학교","02","공립","N","","0","0","7","125","7","125","44","1","14","0","0","0","0","0","0","0","13300000","0","13000000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001983","태백초등학교","02","공립","N","","0","0","21","201","21","201","38","1","16","0","0","0","0","0","0","0","25000000","0","13600000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001985","태서초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6131000","0","16200000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001986","통리초등학교","02","공립","N","","0","0","17","295","17","295","56","0","0","0","0","1","27","0","0","0","36126000","0","10995000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001988","함태초등학교","02","공립","N","","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","2307000","19028000","0","13500000"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001997","황지중앙초등학교","02","공립","N","","0","0","0","0","0","0","0","2","40","0","0","0","0","0","0","16405000","95654550","0","56217280"
"강원도교육청","강원도태백교육지원청","강원도 태백시","S100001999","황지초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29887000","69760000","0","30609000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002037","거문초등학교","02","공립","N","","0","0","9","296","9","296","46","0","0","0","0","1","46","0","0","0","1125460","0","937000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002041","계촌초등학교","02","공립","N","","1","9","19","131","20","140","27","0","0","0","0","2","18","0","0","0","26942110","0","1974300"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002055","대화초등학교","02","공립","N","","1","11","17","204","18","215","80","1","21","0","0","5","49","0","0","5208000","8263550","0","12457700"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002060","도성초등학교","02","공립","N","","0","0","6","114","6","114","19","0","0","0","0","8","17","0","0","0","10249260","0","772920"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002062","대관령초등학교","02","공립","N","","0","0","17","58","17","58","58","0","0","0","0","17","58","0","0","0","11100000","0","1248000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002067","면온초등학교","02","공립","N","","2","35","19","128","21","163","43","1","13","0","0","7","20","0","0","0","62480000","0","19080000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002071","미탄초등학교","02","공립","N","","1","9","6","138","7","147","23","1","23","0","0","0","0","0","0","0","4870000","0","11000000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002077","방림초등학교","02","공립","N","","3","49","8","107","11","156","20","0","0","0","0","1","20","0","0","0","12600000","0","12000000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002079","봉평초등학교","02","공립","N","","0","0","0","0","0","0","0","2","34","0","0","0","0","0","0","5455500","784500","0","0"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002081","속사초등학교","02","공립","N","","1","17","13","396","14","413","47","0","0","0","0","14","47","0","0","0","14519280","0","25187690"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002088","신리초등학교","02","공립","N","","1","19","7","160","8","179","34","1","18","0","0","0","0","0","0","0","19125000","0","15103000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002089","안미초등학교","02","공립","N","","0","0","10","76","10","76","32","1","15","0","0","0","0","0","0","0","4340000","0","11500000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002104","장평초등학교","02","공립","N","","0","0","33","255","33","255","55","1","13","0","0","1","18","0","0","0","2100000","0","5858000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002107","주진초등학교","02","공립","N","","0","0","17","102","17","102","18","0","0","0","0","1","16","0","0","0","27710000","0","12700000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002108","진부초등학교","02","공립","N","","2","28","21","243","23","271","139","2","38","0","0","0","0","0","0","13884340","10447280","0","27000000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002110","평창초등학교","02","공립","N","","0","0","0","0","0","0","0","2","42","0","0","1","18","0","0","0","29204260","0","37311000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002115","호명초등학교","02","공립","N","","4","119","10","231","14","350","56","1","16","0","0","1","40","0","0","0","35724000","0","15375000"
"강원도교육청","강원도평창교육지원청","강원도 평창군","S100002116","횡계초등학교","02","공립","N","","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","8594350","2942400","1700000","18050000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002163","구송초등학교","02","공립","N","","6","22","21","118","27","140","22","0","0","0","0","1","11","0","0","0","22180000","0","10790000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002169","남산초등학교","02","공립","N","","9","88","24","216","33","304","217","1","22","0","0","2","44","0","0","39189320","54760090","0","31790000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002172","내촌초등학교","02","공립","N","","0","0","3","81","3","81","28","1","11","0","0","0","0","0","0","0","12945800","0","15051810"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002182","대곡초등학교","02","공립","N","","1","26","6","156","7","182","26","0","0","0","0","1","26","0","0","0","35064660","0","0"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002188","내촌초등학교동창분교장","02","공립","N","","0","0","6","21","6","21","7","0","0","0","0","2","7","0","0","0","7990000","0","19000000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002190","두촌초등학교","02","공립","N","","0","0","12","196","12","196","38","1","15","0","0","0","0","0","0","0","12000000","0","15400000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002193","매산초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18900000","0","10000000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002194","명덕초등학교","02","공립","N","","2","54","13","194","15","248","113","2","39","0","0","0","0","0","0","22372000","54108000","0","34728780"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002196","모곡초등학교","02","공립","N","","1","5","4","20","5","25","5","0","0","0","0","3","15","0","0","0","6892000","0","10190000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002201","반곡초등학교","02","공립","N","","0","0","6","28","6","28","28","0","0","0","0","2","28","0","0","0","39970000","0","14450000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002208","삼생초등학교","02","공립","N","","0","0","3","74","3","74","26","0","0","0","0","5","26","0","0","0","5500000","0","12000000"
"강원도교육청","강원도홍천교육지원청","강원도 홍천군","S100002212","삼포초등학교","02","공립","N","","3","36","8","41","11","77","41","1","17","0","0","0","0","0","0","0","11100000","0","12539000"
