"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","금전및 유가증권건수","금전및 유가증권금액","도서및 물품건수","도서및 물품금액","수목시설및 재산건수","수목시설및 재산금액","건수합계","금액합계","학교교육시설 보수확충금액","교육용기자재 및도서금액","학교체육학예 활동금액","학생복지및 자치활동지원금액","지출금액합계"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030002095","대구서동초등학교","02","공립","N","","6","61510000","2","64800000","0","0","8","126310000","0","820190","0","690000","1510190"
"대구광역시교육청","대구광역시달성교육지원청","대구광역시 달성군","S030002096","대구세현초등학교","02","공립","N","","4","2600000","0","0","0","0","4","2600000","30000000","0","0","2600000","32600000"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030002151","대구한실초등학교","02","공립","Y","신설학교이므로 전년도 자료가 없음","","","","","","","","","","","","",""
"인천광역시교육청","교육부","인천광역시 계양구","S000003564","경인교육대학교부설초등학교","02","국립","N","","99","29474000","0","0","0","0","99","29474000","1903000","11552020","18127230","0","31582250"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000330","갑룡초등학교","02","공립","N","","16","3003970","0","0","0","0","16","3003970","0","0","700000","2300000","3000000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000331","강화초등학교","02","공립","N","","15","4101520","0","0","0","0","15","4101520","0","0","2348000","2900000","5248000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000333","교동초등학교","02","공립","N","","7","700230","0","0","0","0","7","700230","0","0","0","700000","700000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000334","길상초등학교","02","공립","N","","24","7856670","4","3146450","0","0","28","11003120","0","0","2692600","5886190","8578790"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000338","내가초등학교","02","공립","N","","9","1800000","1","287500","0","0","10","2087500","0","0","0","1800000","1800000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000342","대월초등학교","02","공립","N","","11","36100000","0","0","0","0","11","36100000","30000000","0","0","6404830","36404830"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000345","명신초등학교","02","공립","N","","3","300107","0","0","0","0","3","300107","0","0","0","300107","300107"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000349","불은초등학교","02","공립","N","","14","2100000","1","30000","0","0","15","2130000","300000","0","0","2380000","2680000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000350","삼산초등학교","02","공립","N","","8","2650000","0","0","0","0","8","2650000","0","0","0","2650000","2650000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000354","삼성초등학교","02","공립","N","","12","2900000","8","7100000","1","23000000","21","33000000","0","0","0","2940670","2940670"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000355","서도초등학교","02","공립","Y","통합학교로 고등학교에서 총괄하여 공시","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000360","선원초등학교","02","공립","N","","26","5602400","0","0","0","0","26","5602400","0","0","0","5600000","5600000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000364","송해초등학교","02","공립","N","","13","96900100","2","761600","0","0","15","97661700","0","0","0","7160000","7160000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000367","양도초등학교","02","공립","N","","12","3458190","0","0","0","0","12","3458190","0","0","508100","3264870","3772970"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000368","양사초등학교","02","공립","N","","14","2400040","2","1600000","0","0","16","4000040","0","0","100300","2376200","2476500"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000371","조산초등학교","02","공립","N","","16","640000","2","935500","0","0","18","1575500","0","0","300000","1400000","1700000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000372","교동초등학교지석분교장","02","공립","Y","본교 통합관리","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000373","하점초등학교","02","공립","N","","6","1400000","0","0","0","0","6","1400000","0","0","0","1300000","1300000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000374","합일초등학교","02","공립","N","","9","1015030","1","36000","0","0","10","1051030","0","0","0","960000","960000"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000375","해명초등학교","02","공립","N","","10","3000000","0","0","0","0","10","3000000","0","0","0","3000240","3000240"
"인천광역시교육청","인천광역시강화교육지원청","인천광역시 강화군","S040000378","화도초등학교","02","공립","N","","17","3050000","0","0","0","0","17","3050000","0","0","697000","1850160","2547160"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000448","대청초등학교","02","공립","Y","코로나-19로 인한 개학 연기로 자료 미확정","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000450","덕적초등학교","02","공립","Y","통합학교로 고등학교에서 해당내용 입력 처리","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000455","백령초등학교","02","공립","N","","3","400000","3","431500","0","0","6","831500","0","0","0","400000","400000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000457","북포초등학교","02","공립","N","","5","1578000","0","0","0","0","5","1578000","0","0","0","700000","700000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000462","연평초등학교","02","공립","Y","통합학교(고등학교에서 발전기금 관리)","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000464","영화초등학교","02","사립","N","","42","111950166","0","0","0","0","42","111950166","17636900","990000","2436450","530000","21593350"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 옹진군","S040000465","영흥초등학교","02","공립","N","","5","900000","0","0","0","0","5","900000","12800","0","0","1087200","1100000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000470","인성초등학교","02","사립","N","","120","38213900","2","3330000","0","0","122","41543900","10488110","2379330","582700","23188240","36638380"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000471","인천공항초등학교","02","공립","N","","12","19045050","0","0","0","0","12","19045050","0","2219900","16840000","0","19059900"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000472","인천관교초등학교","02","공립","N","","10","407970","0","0","0","0","10","407970","0","0","0","408030","408030"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000474","인천남부초등학교","02","공립","N","","3","2300000","0","0","0","0","3","2300000","27600000","0","0","736700","28336700"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000475","인천대화초등학교","02","공립","N","","15","616250","0","0","0","0","15","616250","0","0","0","600000","600000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000476","인천도화초등학교","02","공립","N","","5","5399930","0","0","0","0","5","5399930","0","0","0","5400000","5400000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000478","인천동명초등학교","02","사립","N","","6","19000000","0","0","0","0","6","19000000","22403002","0","0","0","22403002"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000479","인천만석초등학교","02","공립","N","","21","16008600","0","0","0","0","21","16008600","2559710","0","2006210","14000000","18565920"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000480","인천문학초등학교","02","공립","N","","12","6306010","1","1240000","0","0","13","7546010","0","0","0","6269460","6269460"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000482","인천백학초등학교","02","공립","N","","9","30011460","0","0","0","0","9","30011460","30000000","0","0","0","30000000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000483","인천서림초등학교","02","공립","N","","22","36774930","7","56326000","1","3850000","30","96950930","0","1000000","31700000","3217860","35917860"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000484","인천서화초등학교","02","공립","N","","7","123524350","0","0","0","0","7","123524350","0","3520330","0","40637110","44157440"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000485","인천서흥초등학교","02","공립","N","","15","6008930","2","6080000","1","1100000","18","13188930","0","0","4399190","4100000","8499190"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000486","인천석암초등학교","02","공립","N","","10","2232550","1","640000","0","0","11","2872550","0","0","0","2000000","2000000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000487","인천송림초등학교","02","공립","N","","10","48807670","4","8120000","0","0","14","56927670","10462100","0","2795410","2000000","15257510"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000488","인천송월초등학교","02","공립","N","","10","7403580","4","2413800","0","0","14","9817380","0","0","0","809160","809160"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000489","인천송현초등학교","02","공립","N","","23","8000730","0","0","0","0","23","8000730","0","0","3666500","6170000","9836500"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000490","인천숭의초등학교","02","공립","N","","11","3812820","3","4750000","0","0","14","8562820","0","0","2000000","1800000","3800000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000491","인천승학초등학교","02","공립","N","","4","2760","0","0","0","0","4","2760","0","0","0","49830","49830"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000492","인천신광초등학교","02","공립","N","","21","3711780","2","2552000","0","0","23","6263780","0","0","0","3660000","3660000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000493","인천신선초등학교","02","공립","N","","3","3310","0","0","0","0","3","3310","0","0","0","0","0"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000494","인천신흥초등학교","02","공립","N","","15","8001810","0","0","0","0","15","8001810","40361770","3001810","1000000","4000000","48363580"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000496","인천연안초등학교","02","공립","N","","3","5200350","1","320000","0","0","4","5520350","4895000","1800000","0","2937270","9632270"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000497","인천영종초등학교","02","공립","N","","12","7245170","9","58003000","1","4070000","22","69318170","0","1868430","4080000","1300000","7248430"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000500","인천용유초등학교","02","공립","N","","11","10940370","0","0","0","0","11","10940370","0","0","545160","9402110","9947270"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000502","인천용일초등학교","02","공립","N","","23","6156880","13","52906700","1","5280000","37","64343580","0","0","400000","5800000","6200000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000503","인천용정초등학교","02","공립","N","","8","2203430","0","0","0","0","8","2203430","0","0","0","5113710","5113710"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000504","인천용현남초등학교","02","공립","N","","9","2031270","0","0","1","2300000","10","4331270","0","0","0","549560","549560"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000506","인천용현초등학교","02","공립","N","","5","23580","9","51341400","1","2200000","15","53564980","0","0","0","1380","1380"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 중구","S040000507","인천운서초등학교","02","공립","N","","16","9776840","1","250000","0","0","17","10026840","0","40900","3800000","6060000","9900900"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000509","인천인주초등학교","02","공립","N","","6","7240","0","0","0","0","6","7240","0","0","0","0","0"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000510","인천주안남초등학교","02","공립","N","","12","607100","0","0","0","0","12","607100","0","0","0","600000","600000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000511","인천주안북초등학교","02","공립","N","","6","303870","10","51275400","1","9163000","17","60742270","0","0","0","300000","300000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000512","인천주안초등학교","02","공립","N","","10","17504760","0","0","0","0","10","17504760","15950810","0","9000000","10000000","34950810"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 동구","S040000513","인천창영초등학교","02","공립","N","","12","5105840","0","0","0","0","12","5105840","0","0","27200000","900000","28100000"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000515","인천연학초등학교","02","공립","N","","14","5705450","1","1253700","0","0","15","6959150","60997000","0","3700000","86410","64783410"
"인천광역시교육청","인천광역시남부교육지원청","인천광역시 미추홀구","S040000516","인천학익초등학교","02","공립","N","","15","4004100","0","0","0","0","15","4004100","0","0","0","4000000","4000000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000639","상인천초등학교","02","공립","N","","7","4860","11","36430500","2","2000000","20","38435360","0","0","0","0","0"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000641","인천간석초등학교","02","공립","N","","11","5154350","0","0","0","0","11","5154350","47234500","0","0","3150000","50384500"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000642","인천구월서초등학교","02","공립","Y","2019학년도 발전기금 접수 및 출납금액 없음","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000643","인천구월초등학교","02","공립","N","","5","5522000","0","0","0","0","5","5522000","1800000","0","3522770","208740","5531510"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000644","인천남동초등학교","02","공립","N","","21","9047190","0","0","0","0","21","9047190","0","9430","8441600","600000","9051030"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000645","인천남촌초등학교","02","공립","N","","2","1004260","1","50556000","1","1650000","4","53210260","0","0","0","1025000","1025000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000646","인천논곡초등학교","02","공립","Y","2019년 발전기금 접수, 지출현황 없음","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000647","인천논현초등학교","02","공립","N","","1","2000000","2","5000000","0","0","3","7000000","0","150","0","2000000","2000150"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000648","인천능허대초등학교","02","공립","N","","18","624920","0","0","0","0","18","624920","0","0","344610","550000","894610"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000649","인천담방초등학교","02","공립","N","","8","6970","4","38847500","10","17436750","22","56291220","0","0","0","7060","7060"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000650","인천도림초등학교","02","공립","N","","12","1346260","2","59706400","1","6868400","15","67921060","0","0","0","1346100","1346100"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000651","인천동막초등학교","02","공립","N","","19","5106720","2","3300000","0","0","21","8406720","1669000","0","0","3650100","5319100"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000652","인천동부초등학교","02","공립","N","","5","5008200","0","0","0","0","5","5008200","5000000","0","0","0","5000000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000653","인천동춘초등학교","02","공립","N","","9","505880","1","31223000","1","2200000","11","33928880","506570","0","0","0","506570"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000654","인천만수북초등학교","02","공립","N","","19","20047180","0","0","0","0","19","20047180","0","0","15538500","4500000","20038500"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000655","인천만수초등학교","02","공립","N","","9","20077750","0","0","0","0","9","20077750","0","0","701060","16603120","17304180"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000656","인천만월초등학교","02","공립","N","","2","93780","11","86506000","0","0","13","86599780","0","0","0","93790","93790"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000657","인천문남초등학교","02","공립","N","","22","907720","14","23318900","0","0","36","24226620","0","0","0","900000","900000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000658","인천박문초등학교","02","사립","N","","21","22004180","3","2970000","0","0","24","24974180","6201800","8298800","0","1584000","16084600"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000659","인천석정초등학교","02","공립","N","","10","307360","2","49469000","1","9669000","13","59445360","0","0","0","307360","307360"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000660","인천석천초등학교","02","공립","N","","3","21880","0","0","0","0","3","21880","0","0","0","0","0"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000661","인천선학초등학교","02","공립","N","","3","4890","0","0","0","0","3","4890","0","0","0","0","0"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000663","인천성리초등학교","02","공립","N","","4","32590","1","1190000","0","0","5","1222590","0","0","0","37590","37590"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000664","인천소래초등학교","02","공립","N","","4","1601280","8","17167700","1","550000","13","19318980","0","0","0","1600000","1600000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000665","인천송도초등학교","02","공립","N","","20","6304420","0","0","0","0","20","6304420","0","0","700000","2600000","3300000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000666","인천약산초등학교","02","공립","N","","9","2405830","0","0","0","0","9","2405830","0","0","0","2406200","2406200"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000667","인천연성초등학교","02","공립","N","","12","889610","1","8784000","0","0","13","9673610","9757110","0","0","900000","10657110"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000668","인천연수초등학교","02","공립","N","","0","0","7","34586200","1","2200000","8","36786200","0","0","0","0","0"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000669","인천연화초등학교","02","공립","N","","8","4910","0","0","0","0","8","4910","0","0","0","21350","21350"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000670","인천옥련초등학교","02","공립","N","","20","607240","0","0","0","0","20","607240","0","0","0","607540","607540"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000671","인천인동초등학교","02","공립","N","","10","191520","0","0","0","0","10","191520","0","0","150000","0","150000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000673","인천인수초등학교","02","공립","N","","11","1244040","0","0","0","0","11","1244040","0","0","0","1244550","1244550"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000674","인천장수초등학교","02","공립","N","","6","2750","0","0","0","0","6","2750","0","0","0","5930","5930"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000675","인천조동초등학교","02","공립","N","","8","1502730","4","65382900","1","3300000","13","70185630","0","0","500000","1000000","1500000"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 남동구","S040000676","인천주원초등학교","02","공립","N","","10","102590","1","720000","0","0","11","822590","0","0","0","203880","203880"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000677","인천중앙초등학교","02","공립","N","","10","2410240","12","41444000","3","3850000","25","47704240","0","0","0","2404970","2404970"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000678","인천청량초등학교","02","공립","N","","2","365900","0","0","0","0","2","365900","0","0","0","0","0"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000679","인천청학초등학교","02","공립","N","","20","10804230","1","340000","0","0","21","11144230","0","0","0","10412450","10412450"
"인천광역시교육청","인천광역시동부교육지원청","인천광역시 연수구","S040000680","인천함박초등학교","02","공립","N","","5","8006050","4","36415000","1","17555000","10","61976050","0","0","0","8000000","8000000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000802","인천가림초등학교","02","공립","N","","11","2813700","0","0","0","0","11","2813700","0","0","1000000","1800000","2800000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000803","인천가석초등학교","02","공립","N","","5","2624630","0","0","0","0","5","2624630","2000000","0","0","693890","2693890"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000804","인천가정초등학교","02","공립","N","","14","2209850","2","7806000","1","2310100","17","12325950","1000000","0","0","1247000","2247000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000805","인천가좌초등학교","02","공립","N","","4","831510","0","0","0","0","4","831510","0","31590","0","800000","831590"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000806","인천가현초등학교","02","공립","N","","8","606440","0","0","2","32674400","10","33280840","147158390","0","0","836110","147994500"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000807","인천갈산초등학교","02","공립","N","","6","1600000","0","0","0","0","6","1600000","0","0","0","1400000","1400000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000808","인천갈월초등학교","02","공립","N","","17","414550","0","0","0","0","17","414550","0","0","14580","400000","414580"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000809","인천개흥초등학교","02","공립","N","","1","600000","0","0","0","0","1","600000","0","0","0","600000","600000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000810","인천건지초등학교","02","공립","N","","13","806610","0","0","0","0","13","806610","0","0","0","800000","800000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000811","인천검단초등학교","02","공립","N","","12","9703390","4","40430000","1","16041000","17","66174390","0","4050000","0","5700000","9750000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000812","인천계산초등학교","02","공립","N","","4","401560","0","0","0","0","4","401560","0","0","0","400000","400000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000813","인천계양초등학교","02","공립","N","","20","1367870","0","0","0","0","20","1367870","0","0","0","1370640","1370640"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000815","인천구산초등학교","02","공립","N","","1","600000","0","0","0","0","1","600000","0","0","0","600000","600000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000816","인천금곡초등학교","02","공립","N","","6","4114740","1","900000","0","0","7","5014740","0","3073120","0","1100000","4173120"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000817","인천길주초등학교","02","공립","N","","1","1000000","0","0","0","0","1","1000000","0","0","0","1000000","1000000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000818","인천단봉초등학교","02","공립","N","","25","45810640","2","52656810","0","0","27","98467450","42665600","0","15477000","4848450","62991050"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000819","인천당하초등학교","02","공립","N","","6","6191020","0","0","0","0","6","6191020","3000000","0","0","3200000","6200000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000820","인천대정초등학교","02","공립","N","","6","2404270","0","0","0","0","6","2404270","0","0","0","2426000","2426000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000821","인천동수초등학교","02","공립","N","","4","5266900","0","0","0","0","4","5266900","0","0","0","5215400","5215400"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000822","인천동암초등학교","02","공립","N","","22","8603940","1","47872000","0","0","23","56475940","0","0","200000","8404420","8604420"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000823","인천마곡초등학교","02","공립","N","","11","4126000","0","0","0","0","11","4126000","0","2100000","0","3702980","5802980"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000824","인천마장초등학교","02","공립","N","","9","5550","7","59292200","0","0","16","59297750","0","0","0","4580","4580"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000825","인천마전초등학교","02","공립","N","","7","35540260","0","0","0","0","7","35540260","0","3044530","0","2500000","5544530"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000826","인천명현초등학교","02","공립","N","","25","2424210","0","0","0","0","25","2424210","0","0","0","2414860","2414860"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000827","인천목향초등학교","02","공립","N","","7","4103400","0","0","0","0","7","4103400","0","0","0","4100000","4100000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000828","인천미산초등학교","02","공립","Y","해당없음","","","","","","","","","","","","",""
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000829","인천백석초등학교","02","공립","N","","8","5625680","0","0","0","0","8","5625680","0","5000000","0","625900","5625900"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000830","인천백운초등학교","02","공립","N","","5","904190","0","0","0","0","5","904190","0","0","0","900000","900000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000831","인천병방초등학교","02","공립","N","","2","543560","0","0","0","0","2","543560","0","0","0","544410","544410"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 서구","S040000832","인천봉수초등학교","02","공립","N","","8","601810","4","7180000","0","0","12","7781810","0","0","0","600000","600000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000833","인천부개서초등학교","02","공립","N","","14","3735780","0","0","0","0","14","3735780","0","0","0","2600000","2600000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000834","인천부개초등학교","02","공립","N","","20","6673420","9","31053000","0","0","29","37726420","0","0","5310000","1300000","6610000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000835","인천부곡초등학교","02","공립","N","","6","1525700","1","37720000","0","0","7","39245700","0","0","1395360","0","1395360"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000836","인천부광초등학교","02","공립","N","","4","407490","0","0","0","0","4","407490","0","0","0","421160","421160"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000837","인천부내초등학교","02","공립","N","","5","709050","0","0","0","0","5","709050","0","0","0","713400","713400"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000838","인천부마초등학교","02","공립","N","","8","1028160","0","0","0","0","8","1028160","0","0","0","1000000","1000000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000839","인천부원초등학교","02","공립","N","","12","109670","0","0","0","0","12","109670","0","0","0","109720","109720"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000840","인천부일초등학교","02","공립","N","","2","56620","0","0","0","0","2","56620","0","0","0","155000","155000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000841","인천부평남초등학교","02","공립","N","","15","11203670","7","104799400","1","4400000","23","120403070","0","0","9406850","1700000","11106850"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000842","인천부평동초등학교","02","공립","N","","21","4102560","0","0","0","0","21","4102560","179090","0","800000","3268220","4247310"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000843","인천부평북초등학교","02","공립","N","","15","3008360","5","9586500","1","2420000","21","15014860","0","0","0","3600000","3600000"
"인천광역시교육청","인천광역시북부교육지원청","인천광역시 부평구","S040000844","인천부평서초등학교","02","공립","N","","10","3200000","0","0","0","0","10","3200000","0","0","2000000","1200000","3200000"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000845","인천부평초등학교","02","공립","N","","15","9856930","0","0","0","0","15","9856930","0","0","6700000","3165250","9865250"
"인천광역시교육청","인천광역시서부교육지원청","인천광역시 계양구","S040000846","인천부현동초등학교","02","공립","N","","10","307750","6","16029200","1","3410000","17","19746950","60000000","0","0","321060","60321060"
